house,state,mp_name,constituency,vendor_name,payment_status,work_title,work_id,expenditure_date,disbursed_amount,log_amount,mean,std,state_log_deviation,vendor_count,vendor_mean,vendor_count_log,vendor_mean_ratio,anomaly_prediction,anomaly_score,is_anomaly
Rajya Sabha,Uttar Pradesh,Shri Ramji (2020-26) (2020-2026),,SHRI SAI ELECTRICAL SUPPLIERS CONTRACTOR,Payment Success,Lighting of public spaces,WS/MP198/2024-2025/158166,2025-02-14,4528001.0,6.655906610006357,5.2394868954404945,0.5548947427641531,2.5525916996620093,48.0,1481119.1666666667,3.8918202981106265,3.0571483388406175,-1,-0.05828382656303288,True
Rajya Sabha,West Bengal,Ms. Dola Sen (2023-29) (2023-2029),,WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP218/2024-2025/171165,2026-02-07,462.0,2.6655809910179533,5.595904606090499,0.4383067199146974,-6.685554845344011,41.0,93199.19512195123,3.7376696182833684,0.004957124354941828,-1,-0.05826796258939171,True
Lok Sabha,West Bengal,Prasun Banerjee,HOWRAH,A M ENTERPRISE,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP825/2025-2026/223950,2026-05-12,2659852.0,6.424857635483345,5.595904606090499,0.4383067199146974,1.8912624236155364,6.0,592430.8333333334,1.9459101490553132,4.4897258048407895,-1,-0.058135962428086496,True
Rajya Sabha,Uttar Pradesh,Smt. Geeta alias Chandraprabha (2020-26) (2020-2026),,SKANDA GROUP,Payment Success,Lighting of public spaces,WS/MP849/2025-2026/191285,2025-06-19,2238460.0,6.349949532209595,5.2394868954404945,0.5548947427641531,2.001213115189092,48.0,505391.9375,3.8918202981106265,4.429156529629046,-1,-0.058040985031867276,True
Rajya Sabha,Tamil Nadu,Smt. Rajathi (2025-31) (2025-2031),,TAMIL NADU JOURNALIST WELFARE BOARD FUND,Payment In-Progress,Construction of culverts and bridges,WS/MP18435/2026-2027/255473,2026-08-19,168.0,2.2278867046136734,5.7177282197633845,0.4497060558405531,-7.760272448692713,1.0,168.0,0.6931471805599453,1.0,-1,-0.05803849220605617,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP833/2025-2026/16125,2025-09-09,2500000.0,6.397940182389796,5.330132366384682,0.5548164189387811,1.9246146645183138,355.0,701098.1633802817,5.87493073085203,3.56583447308787,-1,-0.05757440586084628,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP833/2024-2025/16095,2024-06-24,2500000.0,6.397940182389796,5.330132366384682,0.5548164189387811,1.9246146645183138,355.0,701098.1633802817,5.87493073085203,3.56583447308787,-1,-0.05757440586084628,True
Lok Sabha,Punjab,DR DHARAMVIRA GANDHI,PATIALA,RAJA ENGG WORKS,Payment Success,Setting up of kitchen and pantries,WS/MP18158/2025-2026/191109,2025-11-14,380.0,2.5809249756756194,4.699928377134102,0.5546092002274752,-3.8207144789328495,2.0,846.0,1.0986122886681098,0.4491725768321513,-1,-0.05673291065784458,True
Rajya Sabha,Uttar Pradesh,Prof. Ram Gopal Yadav (2020-26) (2020-2026),,Pradeep Kumar,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP183/2025-2026/217034,2025-10-16,4704369.0,6.672501471792364,5.2394868954404945,0.5548947427641531,2.582498023343039,42.0,1623768.857142857,3.7612001156935624,2.8971912962277706,-1,-0.05634000448401377,True
Lok Sabha,Punjab,Shri Amar Singh,FATEHGARH SAHIB(SC),Sidhu and Company,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP380/2026-2027/279582,2026-07-26,763557.0,5.882842031730675,4.699928377134102,0.5546092002274752,2.132877806771681,13.0,108325.53846153847,2.6390573296152584,7.048725636116775,-1,-0.0561437031544747,True
Rajya Sabha,Uttar Pradesh,Shri Ramji (2020-26) (2020-2026),,A TO Z ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP198/2025-2026/204743,2026-01-24,2263995.0,6.354875655210818,5.2394868954404945,0.5548947427641531,2.0100906961455878,104.0,527142.7884615385,4.653960350157523,4.29484202298859,-1,-0.0558315815711522,True
Lok Sabha,Uttar Pradesh,PUSHPENDRA SAROJ,KAUSHAMBI(SC),IMAMUDDIN,Payment In-Progress,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18225/2025-2026/257605,2026-07-17,839689.0,5.924118981135474,5.2394868954404945,0.5548947427641531,1.2338053200586347,153.0,55937.2614379085,5.0369526024136295,15.011264019996258,-1,-0.05575491589051906,True
Rajya Sabha,Punjab,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,Ranjeet Tile Industries,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP235/2025-2026/274841,2026-05-18,517175.0,5.713638362864567,4.699928377134102,0.5546092002274752,1.8277915067306645,102.0,71823.09803921569,4.634728988229636,7.200677972949878,-1,-0.05568839676895154,True
Lok Sabha,Uttar Pradesh,R.K. CHAUDHARY,MOHANLALGANJ(SC),SHREE HARIOM INFOTECH,Payment Success,Lighting of public spaces,WS/MP18230/2025-2026/162283,2025-08-22,1939454.0,6.287679707381082,5.2394868954404945,0.5548947427641531,1.8889939499500743,79.0,392566.7848101266,4.382026634673881,4.9404434482098605,-1,-0.05554063117149188,True
Lok Sabha,Uttar Pradesh,Swami Sachchidanandhari Sakshi ji Maharaj,UNNAO,RAJESH KUMAR PAL,Payment Success,Construction of shelters for animals,WS/MP465/2025-2026/186775,2025-08-20,3747734.0,6.573768874609948,5.2394868954404945,0.5548947427641531,2.404567706882319,53.0,1173662.5094339622,3.9889840465642745,3.1931956332212312,-1,-0.05535281894138144,True
Lok Sabha,Uttar Pradesh,Ashok Kumar Rawat,MISRIKH(SC),SHRI GURU KRIPA NARSINGH ASSOCIATES,Payment In-Progress,Lighting of public spaces,WS/MP507/2026-2027/290535,2026-08-24,3767622.0,6.5760674394470024,5.2394868954404945,0.5548947427641531,2.4087100507538866,133.0,1279451.2030075188,4.897839799950911,2.9447172280925664,-1,-0.05489164208096642,True
Rajya Sabha,Jharkhand,Dr. Sarfraz Ahmad (2024-30) (2024-2030),,Executive engineer,Payment Success,Establishing public ground water recharging facilities,WS/MP18385/2024-2025/177124,2025-05-17,1498939.0,6.175784249132183,5.373590915581567,0.2986561582339397,2.686009685165277,174.0,410527.5862068966,5.1647859739235145,3.6512503674833896,-1,-0.05473397905281363,True
Lok Sabha,Punjab,SUKHJINDER SINGH RANDHAWA,GURDASPUR,Dashmesh Sanitary Store,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18154/2025-2026/199721,2026-05-14,165.0,2.220108088040055,4.699928377134102,0.5546092002274752,-4.4712930980534376,1.0,165.0,0.6931471805599453,1.0,-1,-0.054667702773060545,True
Rajya Sabha,Karnataka,Shri Jaggesh (2022-28) (2022-2028),,YASHODA R,Payment Success,Purchase of hospital equipment,WS/MP084/2025-2026/151227,2025-07-31,4990500.0,6.698144146948738,5.330132366384682,0.5548164189387811,2.4657016877415154,8.0,1620374.125,2.1972245773362196,3.079844292132226,-1,-0.05448141130093109,True
Rajya Sabha,Karnataka,Shri Lahar Singh Siroya (2022-28) (2022-2028),,YASHODA R,Payment Success,Installation/ Construction of Anti-Pollution structure,WS/MP834/2026-2027/287989,2026-07-02,4975000.0,6.696793172377109,5.330132366384682,0.5548164189387811,2.463266693884965,8.0,1620374.125,2.1972245773362196,3.0702786000115867,-1,-0.05448141130093109,True
Lok Sabha,Uttar Pradesh,SANATAN PANDEY,BALLIA,ARVIND KUMAR PANDEY,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18205/2025-2026/232446,2026-02-07,1740480.0,6.240669286660701,5.2394868954404945,0.5548947427641531,1.8042744219073257,156.0,355597.108974359,5.056245805348308,4.894527981456398,-1,-0.05410360173859141,True
Lok Sabha,Uttar Pradesh,Jagdambika Pal,DOMARIYAGANJ,Nistha Enterprises,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP791/2025-2026/252124,2026-06-19,4597280.0,6.6625010499803965,5.2394868954404945,0.5548947427641531,2.564475827345738,18.0,1471243.6666666667,2.9444389791664403,3.1247577163175553,-1,-0.05405763102242611,True
Lok Sabha,Odisha,Shri Jual Oram,SUNDARGARH (ST),DISTRICT MINERAL FOUNDATION SUNDARGARH,Payment Success,Construction of community centers and community halls,WS/MP370/2024-2025/145536,2026-03-23,13.0,1.146128035678238,4.463319681510083,1.1908092186143866,-2.785661711362711,6.0,228.16666666666666,1.9459101490553132,0.05697589481373266,-1,-0.05401940273512196,True
Lok Sabha,Uttar Pradesh,UJJWAL RAMAN SINGH,ALLAHABAD,MS VIDYARTHI CONSTRUCTION,Payment Success,Lighting of public spaces,WS/MP18198/2025-2026/210408,2025-10-16,4558771.0,6.658847872171697,5.2394868954404945,0.5548947427641531,2.557892276399659,13.0,1412277.1538461538,2.6390573296152584,3.227957761396039,-1,-0.053920379305647415,True
Rajya Sabha,Odisha,Dr. Sasmit Patra (2022-28) (2022-2028),,CDO Zilla Parishad DMF,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP131/2025-2026/190497,2025-10-23,1355.0,3.1322596895310446,4.463319681510083,1.1908092186143866,-1.1177777020636828,32.0,388.8125,3.4965075614664802,3.484970262015753,-1,-0.053866408486942574,True
Rajya Sabha,Punjab,Shri Sant Balbir Singh (2022-28) (2022-2028),,MS BASERA BUILDERS,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/15241,2025-07-03,500.0,2.699837725867246,4.699928377134102,0.5546092002274752,-3.6063062972026256,8.0,41891.0,2.1972245773362196,0.011935737986679717,-1,-0.053799335063422715,True
Rajya Sabha,Karnataka,Shri Jairam Ramesh (2022-28) (2022-2028),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,Construction of culverts and bridges,WS/MP833/2025-2026/177949,2026-01-10,2475000.0,6.39357537874207,5.330132366384682,0.5548164189387811,1.9167475511836458,355.0,701098.1633802817,5.87493073085203,3.5301761283569912,-1,-0.05360485383219005,True
Lok Sabha,Punjab,AMRINDER SINGH RAJA WARRING,LUDHIANA,Gurpreet Singh,Payment Success,Providing supply pipelines for drinking water,WS/MP18157/2025-2026/234866,2026-06-16,520209.0,5.716178696385568,4.699928377134102,0.5546092002274752,1.8323719095078974,22.0,50379.63636363636,3.1354942159291497,10.32577917484698,-1,-0.053508352079973065,True
Lok Sabha,Odisha,ANANTA NAYAK,KEONJHAR(ST),CHIEF EXECUTIVE OFFICER DMF,Payment Success,Construction of community centers and community halls,WS/MP18146/2025-2026/173484,2025-11-25,10.0,1.0413926851582251,4.463319681510083,1.1908092186143866,-2.873614801482287,48.0,1282.2291666666667,3.8918202981106265,0.0077989179001413545,-1,-0.05350612994781123,True
Lok Sabha,Chhattisgarh,Santosh Pandey,RAJNANDGAON,gagan book supplier,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP428/2025-2026/211458,2025-09-26,1250000.0,6.096910360443503,5.263901027668219,0.4705016969252951,1.7704704110930045,29.0,197434.24137931035,3.4011973816621555,6.331221936312972,-1,-0.05346459956175997,True
Lok Sabha,Chhattisgarh,Santosh Pandey,RAJNANDGAON,gagan book supplier,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP428/2025-2026/211458,2026-01-14,1249775.0,6.096832180462895,5.263901027668219,0.4705016969252951,1.7703042480778264,29.0,197434.24137931035,3.4011973816621555,6.330082316364436,-1,-0.05346459956175997,True
Lok Sabha,Chhattisgarh,Santosh Pandey,RAJNANDGAON,gagan book supplier,Payment Success,Purchase of books and periodicals for libraries/digitization of library books,WS/MP428/2026-2027/291931,2026-08-22,1250000.0,6.096910360443503,5.263901027668219,0.4705016969252951,1.7704704110930045,29.0,197434.24137931035,3.4011973816621555,6.331221936312972,-1,-0.05346459956175997,True
Rajya Sabha,West Bengal,Shri Samirul Islam (2023-29) (2023-2029),,WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP893/2024-2025/171163,2026-02-07,720.0,2.857935264719429,5.595904606090499,0.4383067199146974,-6.246697157424211,41.0,93199.19512195123,3.7376696182833684,0.007725388605104147,-1,-0.05306384493717564,True
Rajya Sabha,West Bengal,Shri Mohammed Nadimul Haque (2024-30) (2024-2030),,WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP217/2024-2025/171179,2026-02-07,655.0,2.8169038393756605,5.595904606090499,0.4383067199146974,-6.340310655642431,41.0,93199.19512195123,3.7376696182833684,0.007027957689365578,-1,-0.05306384493717564,True
Rajya Sabha,Karnataka,Dr. Syed Naseer Hussain (2024-30) (2024-2030),,KRIDL BHUSIRI ACCOUNT WORKS,Payment Success,Construction of culverts and bridges,WS/MP18296/2025-2026/199796,2025-09-22,2400000.0,6.380211422667602,5.330132366384682,0.5548164189387811,1.8926603835759723,355.0,701098.1633802817,5.87493073085203,3.423201094164355,-1,-0.05262667692511891,True
Rajya Sabha,Bihar,Shri Akhilesh Prasad Singh (2024-30) (2024-2030),,AE  KURTHA,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP044/2025-2026/214779,2025-12-05,1429979.0,6.155329963373887,5.736858468527226,0.41014968640951016,1.0202896862118838,107.0,199363.29906542055,4.68213122712422,7.172729417618416,-1,-0.052557807779042176,True
Lok Sabha,Manipur,ANGOMCHA BIMOL AKOIJAM,INNER MANIPUR,Murphy Thumrah,Payment Success,Purchase of immovable sports equipment,WS/MP18371/2026-2027/293792,2026-07-17,5000000.0,6.698970091194907,5.931047171769868,0.4101736976150395,1.872189572101129,56.0,1456708.0892857143,4.04305126783455,3.432396673551605,-1,-0.05254654642354617,True
Lok Sabha,Madhya Pradesh,Janardan Mishra,REWA,MP STATE AGRO INDUSTRIES DEVELOPMENT CORP REWA,Payment Success,Fitting of Sitting RCC Benches in Public Places,WS/	 MP644/2024-2025/151387,2025-02-25,3062430.0,6.486066312341785,5.188665529226982,0.4692888662406491,2.7646101930948066,23.0,1000593.304347826,3.1780538303479458,3.0606141243330156,-1,-0.052525137573021685,True
Rajya Sabha,Karnataka,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),,Mysore Nirmithi Kendra,Payment Success,Construction of buildings for community cultural activities,WS/MP838/2025-2026/166187,2025-07-07,1875000.0,6.273001503687399,5.330132366384682,0.5548164189387811,1.6994254407722469,171.0,394225.1461988304,5.147494476813453,4.756165399592064,-1,-0.052318737469886134,True
Rajya Sabha,Jharkhand,Shri Aditya Prasad (2022-28) (2022-2028),,Executive engineer,Payment Success,Development of playfields and sports grounds,WS/MP081/2023-2024/7127,2025-09-26,1449770.0,6.161299408241475,5.373590915581567,0.2986561582339397,2.6375096275191807,174.0,410527.5862068966,5.1647859739235145,3.5314800970996107,-1,-0.052274754397289014,True
Rajya Sabha,Punjab,Shri Sant Balbir Singh (2022-28) (2022-2028),,Joga Singh,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP140/2023-2024/34273,2025-08-27,652.0,2.814913181275074,4.699928377134102,0.5546092002274752,-3.398817032039644,3.0,38467.333333333336,1.3862943611198906,0.01694944628342663,-1,-0.052201798179588366,True
Lok Sabha,Uttar Pradesh,SANATAN PANDEY,BALLIA,ARVIND KUMAR PANDEY,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18205/2025-2026/239434,2026-01-27,1722903.0,6.236261079286806,5.2394868954404945,0.5548947427641531,1.7963301992752359,156.0,355597.108974359,5.056245805348308,4.845098445736332,-1,-0.05196902371590817,True
Rajya Sabha,Uttar Pradesh,Shri Mithlesh Kumar (2022-28) (2022-2028),,SHRI GURU KRIPA NARSINGH ASSOCIATES,Payment Success,Lighting of public spaces,WS/MP190/2026-2027/282964,2026-07-01,3744000.0,6.57333595606351,5.2394868954404945,0.5548947427641531,2.403787525501826,133.0,1279451.2030075188,4.897839799950911,2.9262546247947827,-1,-0.051738980114810595,True
Lok Sabha,Uttar Pradesh,RAM PRASAD CHAUDHARY,BASTI,JAI CONSTRUCTION,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18208/2025-2026/248412,2026-04-01,2840260.0,6.453358250487722,5.2394868954404945,0.5548947427641531,2.187570473276513,156.0,846926.5128205129,5.056245805348308,3.353608556356447,-1,-0.0517128151635845,True
Rajya Sabha,West Bengal,Smt. Sagarika Ghose (2024-30) (2024-2030),,WEST BENGAL MEDICAL SERVICES CORPORATION LIMITED,Payment Success,"Purchase of vehicle for mobile dispensaries (Four, three and two wheelers)",WS/MP18299/2024-2025/171164,2026-06-22,919.0,2.963787827345555,5.595904606090499,0.4383067199146974,-6.005193758510484,41.0,93199.19512195123,3.7376696182833684,0.009860600177903765,-1,-0.05156695842496173,True
Rajya Sabha,Uttar Pradesh,Shri Javed Ali Khan (2022-28) (2022-2028),,COMPUTER SOLUTIONS,Payment Success,Lighting of public spaces,WS/MP187/2025-2026/194547,2025-06-16,2673000.0,6.42699912123106,5.2394868954404945,0.5548947427641531,2.140067537629013,102.0,738529.4117647059,4.634728988229636,3.6193548387096772,-1,-0.051240695428753646,True
Rajya Sabha,Punjab,Dr. Sandeep Kumar Pathak (2022-28) (2022-2028),,Malkota cement store kartoli,Payment Success,Construction of culverts and bridges,WS/MP235/2025-2026/241415,2026-04-09,600.0,2.7788744720027396,4.699928377134102,0.5546092002274752,-3.463797398859294,5.0,10557.4,1.791759469228055,0.05683217458844034,-1,-0.0511977005380726,True
Lok Sabha,Uttar Pradesh,UTKARSH VERMA MADHUR,KHERI,Shiv kumar thekedar,Payment Success,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18226/2025-2026/259880,2026-07-02,828900.0,5.918502663576601,5.2394868954404945,0.5548947427641531,1.2236839094089391,294.0,117241.88775510204,5.68697535633982,7.069998751055836,-1,-0.05081183445491422,True
Lok Sabha,Punjab,DR. RAJ KUMAR CHABBEWAL,HOSHIARPUR(SC),LOVELY AUTOS,Payment Success,"Purchase of ambulances (Four, three and two wheelers)",WS/MP18155/2025-2026/235089,2026-02-27,620.0,2.79309160017658,4.699928377134102,0.5546092002274752,-3.4381629013284036,4.0,164357.0,1.6094379124341003,0.003772276203629903,-1,-0.05068234061482835,True
Rajya Sabha,Punjab,Dr. Vikramjit Singh Sahney (2022-28) (2022-2028),,MAP ASSOCIATES,Payment Success,"Retrofitting, preservation or conservation of heritage and archaeological monuments and buildings",WS/MP844/2024-2025/127389,2026-01-30,3662837.0,6.563817711112841,4.699928377134102,0.5546092002274752,3.360725594191834,3.0,1459061.3333333333,1.3862943611198906,2.5104064622369084,-1,-0.05041233218295249,True
Lok Sabha,Andhra Pradesh,C.M.RAMESH,ANAKAPALLE,GRAMONNATI,Payment Success,"Patrolling Vehicles to government institution for Public Conveniences, Safety and Security",WS/MP18002/2025-2026/243785,2025-11-20,2625000.0,6.4191294731874615,5.60773170892532,0.3625772186175567,2.2378619576703116,15.0,686741.2,2.772588722239781,3.822400636513435,-1,-0.050295324265839825,True
