house,state,work_category,work_title,mp_name,constituency,recommended_date,sanction_date,sanction_amount,work_status,delay_days,delay_days_cleaned,delay_days_filled,log_amount,cat_amount_diff,anomaly_prediction,anomaly_score,is_anomaly
Lok Sabha,Chhattisgarh,Normal/Others,WS/MP18278/2025-2026/224845-Purchase of books and periodicals for libraries/digitization of library books,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2025-08-04,2026-01-22,10000.0,Physical Inspection,171,171,171,4.000043427276863,-1.5332714789346813,-1,-0.04518026949040843,True
Lok Sabha,Chhattisgarh,Normal/Others,WS/MP18278/2025-2026/224844-Purchase of books and periodicals for libraries/digitization of library books,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2025-08-04,2026-01-22,10000.0,Physical Inspection,171,171,171,4.000043427276863,-1.5332714789346813,-1,-0.04518026949040843,True
Lok Sabha,Chhattisgarh,Normal/Others,WS/MP18278/2025-2026/224843-Purchase of books and periodicals for libraries/digitization of library books,KAMLESH JANGDE,JANJGIR CHAMPA(SC),2025-08-04,2026-01-22,10000.0,Physical Inspection,171,171,171,4.000043427276863,-1.5332714789346813,-1,-0.04518026949040843,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18380/2026-2027/275951-Lighting of public spaces,VINOD KUMAR BIND,BHADOHI,2026-03-25,2026-07-27,8621382.0,Sanction,124,124,124,6.935576938805095,1.4022620325935513,-1,-0.045178315457210405,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP792/2025-2026/225857-Lighting of public spaces,Jai Prakash,HARDOI (SC),2025-08-08,2025-08-13,9227740.0,Physical Inspection,5,5,5,6.965095396441888,1.4317804902303441,-1,-0.04510962896539439,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197886-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-18,3000000.0,Sanction,462,462,462,6.477121399484465,0.9438064932729215,-1,-0.045082972578280534,True
Lok Sabha,Maharashtra,Normal/Others,WS/MP18376/2026-2027/197903-Construction of footpaths and pedestrian ways,ANIL YESHWANT DESAI,MUMBAI SOUTH CENTRAL,2025-05-13,2026-08-17,3000000.0,Vendor Identification,461,461,461,6.477121399484465,0.9438064932729215,-1,-0.045082972578280534,True
Lok Sabha,Nagaland,Normal/Others,"WS/MP18391/2025-2026/193462-Construction of roads, link roads, pathways or any other road with or without drainage system",S SUPONGMEREN JAMIR,NAGALAND,2025-04-22,2025-06-24,9400000.0,Work partially Completed,63,63,63,6.973127899801237,1.439812993589693,-1,-0.04499731970849552,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP18363/2025-2026/253467-Construction of shelters for animals,Smt. Sudha Murty (2024-30) (2024-2030),,2025-12-11,2026-02-04,9745000.0,Vendor Identification,55,55,55,6.988781888019516,1.4554669818079722,-1,-0.04490198756186081,True
Lok Sabha,West Bengal,Normal/Others,WS/MP827/2025-2026/194318-Street lights,Shatrughan Sinha,ASANSOL,2025-04-25,2025-05-23,9976028.0,Work Completed,28,28,28,6.998957702952611,1.4656427967410668,-1,-0.04483952912401079,True
Rajya Sabha,Karnataka,Normal/Others,"WS/MP18296/2025-2026/226487-Construction of roads, link roads, pathways or any other road with or without drainage system",Dr. Syed Naseer Hussain (2024-30) (2024-2030),,2025-08-12,2026-01-22,8100000.0,Work partially Completed,163,163,163,6.90848507249525,1.3751701662837057,-1,-0.0447458453063887,True
Rajya Sabha,Nagaland,Normal/Others,WS/MP233/2023-2024/56789-Construction of additional rooms and halls in the existing public and community building,Smt. S. Phangnon Konyak (2022-28) (2022-2028),,2023-12-05,2024-01-06,10500000.0,Vendor Identification,32,32,32,7.021189340431316,1.4878744342197718,-1,-0.04467038242596988,True
Rajya Sabha,Nagaland,Normal/Others,"WS/MP233/2025-2026/225208-Construction of roads, link roads, pathways or any other road with or without drainage system",Smt. S. Phangnon Konyak (2022-28) (2022-2028),,2025-08-05,2025-09-05,10000000.0,Physical Inspection,31,31,31,7.000000043429446,1.466685137217902,-1,-0.04467038242596988,True
Lok Sabha,Telangana,Normal/Others,WS/MP18192/2025-2026/204089-Construction of rooms and halls in school and colleges,DR.MALLU RAVI,NAGARKURNOOL(SC),2025-05-27,2025-06-27,10000000.0,Sanction,31,31,31,7.000000043429446,1.466685137217902,-1,-0.04467038242596988,True
Rajya Sabha,Punjab,Normal/Others,WS/MP234/2025-2026/269867-Construction of stadiums,Shri Raghav Chadha (2022-28) (2022-2028),,2026-02-20,2026-03-16,10000000.0,Vendor Identification,24,24,24,7.000000043429446,1.466685137217902,-1,-0.04432170203266672,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18207/2025-2026/195449-Lighting of public spaces,TANUJ PUNIA,BARABANKI(SC),2025-04-29,2025-06-18,9866200.0,Physical Inspection,50,50,50,6.994149958916682,1.4608350527051384,-1,-0.04430695920007233,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP198/2025-2026/176271-Lighting of public spaces,Shri Ramji (2020-26) (2020-2026),,2025-02-25,2025-04-15,9904980.0,Physical Inspection,49,49,49,6.995853646800051,1.4625387405885073,-1,-0.04424136248851107,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18241/2026-2027/305611-Lighting of public spaces,RAKESH RATHOR,SITAPUR,2026-08-19,2026-08-25,9051870.0,Sanction,6,6,6,6.9567383561104235,1.4234234498988796,-1,-0.044160262475249845,True
Rajya Sabha,Kerala,Normal/Others,WS/MP101/2025-2026/152126-Construction of buildings for crèches and anganwadies,Shri Sandosh Kumar P (2022-28) (2022-2028),,2024-11-12,2026-03-06,2900000.0,Sanction,479,479,479,6.462398147655648,0.9290832414441041,-1,-0.044131638177591914,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18244/2026-2027/218581-Lighting of public spaces,MANOJ TIGGA,ALIPURDUARS(ST),2025-07-15,2026-06-12,4610640.0,Sanction,332,332,332,6.663761307908249,1.1304464016967053,-1,-0.0440092075425631,True
Rajya Sabha,Kerala,Normal/Others,WS/MP099/2024-2025/132665-Purchase of hospital equipment,Dr. John Brittas (2021-27) (2021-2027),,2024-06-20,2024-08-12,9918300.0,Physical Inspection,53,53,53,6.996437284097807,1.463122377886263,-1,-0.043990722921604775,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP18290/2024-2025/142743-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Chandrakant Damodar Handore (2024-30) (2024-2030),,2024-09-23,2025-03-19,7000000.0,Vendor Identification,177,177,177,6.845098102056321,1.311783195844777,-1,-0.043637660304018944,True
Rajya Sabha,Telangana,Normal/Others,WS/MP846/2026-2027/273995-Construction of community centers and community halls,Shri Damodar Rao Divakonda (2022-28) (2022-2028),,2026-03-12,2026-08-18,8000000.0,Sanction,159,159,159,6.903090041278751,1.369775135067207,-1,-0.04357365312858563,True
Rajya Sabha,Uttar Pradesh,Normal/Others,"WS/MP887/2025-2026/207251-Purchase of ambulances (Four, three and two wheelers)",Dr. Dinesh Sharma (2023-26) (2023-2026),,2025-06-07,2025-12-10,6778953.0,Vendor Identification,186,186,186,6.831162686924054,1.2978477807125097,-1,-0.043434098921291686,True
Lok Sabha,Uttar Pradesh,Normal/Others,"WS/MP18217/2024-2025/136140-Construction of roads, link roads, pathways or any other road with or without drainage system",AKSHAYA YADAV,FIROZABAD,2024-08-17,2024-10-17,9511630.0,Physical Inspection,61,61,61,6.978254993653077,1.444940087441533,-1,-0.04340197580690919,True
Rajya Sabha,Punjab,Normal/Others,WS/MP844/2025-2026/244101-Purchase of training equipment,Dr. Vikramjit Singh Sahney (2022-28) (2022-2028),,2025-10-27,2026-02-11,8476000.0,Sanction,107,107,107,6.928190999276895,1.394876093065351,-1,-0.04323125364575853,True
Lok Sabha,Uttar Pradesh,Normal/Others,"WS/MP18230/2026-2027/277142-Construction of roads, link roads, pathways or any other road with or without drainage system",R.K. CHAUDHARY,MOHANLALGANJ(SC),2026-03-31,2026-08-27,7687625.0,Sanction,149,149,149,6.885792246917624,1.3524773407060797,-1,-0.0431544709904822,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP18363/2024-2025/147459-Construction of public libraries and reading rooms,Smt. Sudha Murty (2024-30) (2024-2030),,2024-10-15,2025-03-13,8102000.0,Work partially Completed,149,149,149,6.908592292450933,1.3752773862393894,-1,-0.042838754433294324,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP18186/2026-2027/212286-Construction of rooms and halls in school and colleges,Sasikanth Senthil,TIRUVALLUR(SC),2025-07-09,2026-07-21,4000000.0,Vendor Identification,377,377,377,6.6020600999015695,1.0687451936900256,-1,-0.04260108328003087,True
Lok Sabha,Kerala,Normal/Others,"WS/MP18095/2025-2026/147281-Construction of roads, link roads, pathways or any other road with or without drainage system",K. C VENUGOPAL,ALAPPUZHA,2024-10-22,2026-02-11,2884733.0,Physical Inspection,477,477,477,6.460105773242824,0.9267908670312801,-1,-0.04255227718205257,True
Rajya Sabha,Tamil Nadu,Normal/Others,WS/MP014/2025-2026/222174-Construction of community centers and community halls,Shri Ilaiyaraaja (2022-28) (2022-2028),,2025-07-25,2026-03-13,6700000.0,Physical Inspection,231,231,231,6.8260748675208935,1.2927599613093497,-1,-0.042496032690034435,True
Lok Sabha,West Bengal,Normal/Others,WS/MP823/2024-2025/137367-Construction of bus-sheds or bus-stops,Ms Mahua Moitra,KRISHNANAGAR,2024-09-05,2024-12-11,8800000.0,Vendor Identification,97,97,97,6.944482721501812,1.411167815290268,-1,-0.042367313055226785,True
Rajya Sabha,Maharashtra,Normal/Others,WS/MP108/2026-2027/177383-Construction of public toilets and bathrooms,Dr. Anil Sukhdeorao Bonde (2022-28) (2022-2028),,2025-03-01,2026-05-22,3000000.0,Work partially Completed,447,447,447,6.477121399484465,0.9438064932729215,-1,-0.04223883072845147,True
Rajya Sabha,Tamil Nadu,Normal/Others,WS/MP162/2026-2027/202580-Construction of rooms and halls in school and colleges,Shri S. Kalyanasundaram (2022-28) (2022-2028),,2025-05-22,2026-08-11,2998664.0,Physical Inspection,446,446,446,6.476927950661872,0.9436130444503279,-1,-0.04223883072845147,True
Rajya Sabha,Puducherry,Normal/Others,WS/MP139/2025-2026/190728-Construction of rooms and halls in school and colleges,Shri S. Selvaganabathy (2021-27) (2021-2027),,2025-04-12,2026-01-12,5267000.0,Sanction,275,275,275,6.721563400813232,1.1882484946016882,-1,-0.04223352271237346,True
Rajya Sabha,Puducherry,Normal/Others,"WS/MP139/2026-2027/190730-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri S. Selvaganabathy (2021-27) (2021-2027),,2025-04-12,2026-05-14,3500000.0,Physical Inspection,397,397,397,6.5440681684343955,1.0107532622228517,-1,-0.042220208644170754,True
Rajya Sabha,Punjab,Normal/Others,WS/MP844/2025-2026/221107-Setting up of laboratories,Dr. Vikramjit Singh Sahney (2022-28) (2022-2028),,2025-07-22,2025-07-29,8762800.0,Vendor Identification,7,7,7,6.9426429491366415,1.4093280429250976,-1,-0.041950063506807744,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP792/2025-2026/225863-Lighting of public spaces,Jai Prakash,HARDOI (SC),2025-08-08,2025-10-04,9581750.0,Vendor Identification,57,57,57,6.9814448807017255,1.4481299744901817,-1,-0.04182425855569705,True
Lok Sabha,Telangana,Normal/Others,WS/MP18388/2025-2026/250877-Purchase of vans and buses for educational institutions,VAMSI KRISHNA GADDAM,PEDDAPALLE,2025-12-15,2025-12-16,8000000.0,Work partially Completed,1,1,1,6.903090041278751,1.369775135067207,-1,-0.041700242959581635,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP751/2026-2027/210680-Construction of community centers and community halls,S Venkatesan,MADURAI,2025-06-20,2026-06-29,4000000.0,Physical Inspection,374,374,374,6.6020600999015695,1.0687451936900256,-1,-0.04165510898961566,True
Lok Sabha,West Bengal,Normal/Others,WS/MP18250/2025-2026/142039-Construction of water tanks,SK NURUL ISLAM,BASIRHAT,2024-09-20,2026-02-27,2660000.0,Vendor Identification,525,525,525,6.424881799899638,0.8915668936880943,-1,-0.04120744072187987,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP18287/2026-2027/146919-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Ashokrao Shankarrao Chavan (2024-30) (2024-2030),,2024-12-15,2026-06-19,2491000.0,Physical Inspection,551,551,551,6.3963739018819075,0.8630589956703636,-1,-0.04120674635006705,True
Rajya Sabha,West Bengal,Normal/Others,WS/MP18382/2026-2027/220346-Construction of culverts and bridges,Smt. Mamata Thakur (2024-30) (2024-2030),,2025-07-20,2026-07-20,4045011.0,Vendor Identification,365,365,365,6.606919814335448,1.0736049081239045,-1,-0.04102517023662855,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP458/2026-2027/211369-Construction of community centers and community halls,Kanimozhi Karunanidhi,THOOTHUKKUDI,2025-07-02,2026-07-03,4000000.0,Work partially Completed,366,366,366,6.6020600999015695,1.0687451936900256,-1,-0.04102517023662855,True
Rajya Sabha,Tamil Nadu,Normal/Others,"WS/MP165/2023-2024/95943-Construction of rooms and facilities for hospitals, FWC , PHC Centers and ANM centers",Shri P. Chidambaram (2022-28) (2022-2028),,2024-02-03,2024-02-15,8952413.0,Physical Inspection,12,12,12,6.951940157720261,1.4186252515087174,-1,-0.04100496956276678,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18242/2024-2025/156949-Street lights,RAMBHUAL NISHAD,SULTANPUR,2024-12-04,2025-01-01,9851072.0,Physical Inspection,28,28,28,6.993483537360496,1.4601686311489521,-1,-0.04067118616374599,True
Rajya Sabha,Madhya Pradesh,Normal/Others,WS/MP107/2025-2026/108001-Lighting of public spaces,Smt. Sumitra Balmik (2022-28) (2022-2028),,2024-02-18,2026-02-02,100000.0,Sanction,715,715,715,5.000004342923105,-0.5333105632884392,-1,-0.040507045479249326,True
Rajya Sabha,Himachal Pradesh,Normal/Others,"WS/MP078/2025-2026/48498-Construction of roads, link roads, pathways or any other road with or without drainage system",Dr. Sikander Kumar (2022-28) (2022-2028),,2023-11-10,2025-11-18,100000.0,Vendor Identification,739,739,739,5.000004342923105,-0.5333105632884392,-1,-0.040507045479249326,True
Lok Sabha,Jharkhand,Normal/Others,"WS/MP437/2025-2026/178453-Purchase of ambulances (Four, three and two wheelers)",Vishnu Dayal Ram,PALAMU(SC),2025-03-01,2025-10-06,6000000.0,Physical Inspection,219,219,219,6.7781513227660515,1.2448364165545076,-1,-0.040398930054275306,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18207/2026-2027/274517-Lighting of public spaces,TANUJ PUNIA,BARABANKI(SC),2026-03-16,2026-06-12,9030000.0,Physical Inspection,88,88,88,6.95568779840813,1.4223728921965861,-1,-0.04024173229698691,True
Rajya Sabha,Maharashtra,Normal/Others,"WS/MP18290/2025-2026/229726-Construction of roads, link roads, pathways or any other road with or without drainage system",Shri Chandrakant Damodar Handore (2024-30) (2024-2030),,2025-08-28,2026-03-28,6500000.0,Vendor Identification,212,212,212,6.8129134234573865,1.2795985172458426,-1,-0.040074916357435986,True
Lok Sabha,Nagaland,Normal/Others,"WS/MP18391/2025-2026/193452-Purchase of ambulances (Four, three and two wheelers)",S SUPONGMEREN JAMIR,NAGALAND,2025-04-22,2025-04-29,8500000.0,Physical Inspection,7,7,7,6.929418976807758,1.3961040705962144,-1,-0.04006115362910445,True
Lok Sabha,Tamil Nadu,Normal/Others,WS/MP745/2025-2026/138568-Construction of rooms and halls in school and colleges,K Subbarayan,TIRUPPUR,2024-09-03,2025-10-30,3245416.0,Physical Inspection,422,422,422,6.511270506733841,0.9779556005222974,-1,-0.040034688926504414,True
Lok Sabha,Nagaland,Normal/Others,"WS/MP18391/2026-2027/283790-Purchase of ambulances (Four, three and two wheelers)",S SUPONGMEREN JAMIR,NAGALAND,2026-05-26,2026-06-16,9900000.0,Work partially Completed,21,21,21,6.9956352384656775,1.4623203322541336,-1,-0.039976345345175246,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP18242/2024-2025/145618-Lighting of public spaces,RAMBHUAL NISHAD,SULTANPUR,2024-10-05,2024-10-26,9852234.0,Physical Inspection,21,21,21,6.993534762280551,1.4602198560690072,-1,-0.039976345345175246,True
Lok Sabha,Uttar Pradesh,Normal/Others,WS/MP492/2024-2025/134981-Construction of bus-sheds or bus-stops,Shri Arun Kumar Sagar,SHAHJAHANPUR(SC),2024-08-07,2024-08-28,9900000.0,Physical Inspection,21,21,21,6.9956352384656775,1.4623203322541336,-1,-0.039976345345175246,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP196/2026-2027/285043-Development of public parks,Shri Brij Lal (2020-26) (2020-2026),,2026-06-15,2026-08-07,9366000.0,Sanction,53,53,53,6.971554199815318,1.4382392936037744,-1,-0.03993923385626341,True
Lok Sabha,West Bengal,Normal/Others,WS/MP243/2025-2026/190727-Construction of community centers and community halls,Kakoli Ghosh Dastidar,BARASAT,2025-04-12,2025-12-02,6000000.0,Physical Inspection,234,234,234,6.7781513227660515,1.2448364165545076,-1,-0.039816744365127055,True
Lok Sabha,Rajasthan,Normal/Others,WS/MP719/2025-2026/151460-Construction of community centers and community halls,Bhagirath Chaudhary,AJMER,2024-11-08,2025-08-22,5100000.0,Vendor Identification,287,287,287,6.707570261253709,1.174255355042165,-1,-0.0397802636340181,True
Lok Sabha,Odisha,Normal/Others,WS/MP18145/2026-2027/230528-Construction of rooms and halls in school and colleges,BAIJAYANT PANDA,KENDRAPARA,2025-08-31,2026-06-29,5100000.0,Sanction,302,302,302,6.707570261253709,1.174255355042165,-1,-0.0397802636340181,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP833/2025-2026/16089-Construction of community centers and community halls,Shri Jairam Ramesh (2022-28) (2022-2028),,2023-09-04,2026-02-16,2000000.0,Work partially Completed,896,896,896,6.301030212811168,0.7677153065996238,-1,-0.039763397759574826,True
Rajya Sabha,Uttar Pradesh,Normal/Others,WS/MP195/2025-2026/77745-Construction of additional rooms and halls in the existing public and community building,Shri B.L. Verma (2020-26) (2020-2026),,2024-01-08,2025-12-12,2000000.0,Vendor Identification,704,704,704,6.301030212811168,0.7677153065996238,-1,-0.039763397759574826,True
Lok Sabha,West Bengal,Normal/Others,WS/MP827/2025-2026/244989-Renovation of ponds and lakes,Shatrughan Sinha,ASANSOL,2025-10-30,2026-01-20,9122000.0,Sanction,82,82,82,6.960090115514485,1.4267752093029413,-1,-0.039686690229885135,True
Rajya Sabha,Karnataka,Normal/Others,WS/MP838/2024-2025/94330-Setting up of farmers’ training and assistance centers,Dr. Dharmasthala Veerendra Heggade (2022-28) (2022-2028),,2024-02-02,2024-10-16,14400.0,Physical Inspection,257,257,257,4.15839265038712,-1.3749222558244236,-1,-0.0395689137544335,True
