sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
1074,Karnataka,Constituency_190,MP_Name_190,KA/246/2022-2023/2074 - Construction of Education facility,Drinking Water,13-07-2023,560413
1075,Tamil Nadu,Constituency_191,MP_Name_191,TN/183/2023-2024/2075 - Construction of Electricity facility,Drinking Water,30-10-2021,812056
1076,Tamil Nadu,Constituency_191,MP_Name_191,TN/665/2023-2024/2076 - Construction of Electricity facility,Drinking Water,09-06-2021,1995256
1077,Tamil Nadu,Constituency_191,MP_Name_191,TN/734/2023-2024/2077 - Construction of Drinking Water facility,Electricity,16-02-2021,1273316
1078,Tamil Nadu,Constituency_191,MP_Name_191,TN/884/2021-2022/2078 - Construction of Roads facility,Roads,07-02-2022,1548588
1079,Tamil Nadu,Constituency_191,MP_Name_191,TN/103/2022-2023/2079 - Construction of Sanitation facility,Health,25-03-2021,1787904
1080,Tamil Nadu,Constituency_191,MP_Name_191,TN/542/2021-2022/2080 - Construction of Roads facility,Drinking Water,24-08-2022,1299694
1081,Tamil Nadu,Constituency_191,MP_Name_191,TN/661/2023-2024/2081 - Construction of Roads facility,Electricity,05-09-2021,1410221
1082,Tamil Nadu,Constituency_191,MP_Name_191,TN/905/2023-2024/2082 - Construction of Electricity facility,Roads,16-06-2023,1318565
1083,Gujarat,Constituency_192,MP_Name_192,GJ/669/2021-2022/2083 - Construction of Education facility,Drinking Water,03-09-2022,1001996
1084,Gujarat,Constituency_192,MP_Name_192,GJ/537/2022-2023/2084 - Construction of Health facility,Electricity,16-07-2022,1062465
1085,Gujarat,Constituency_192,MP_Name_192,GJ/124/2023-2024/2085 - Construction of Roads facility,Electricity,19-08-2023,1811099
1086,Gujarat,Constituency_192,MP_Name_192,GJ/649/2021-2022/2086 - Construction of Drinking Water facility,Sanitation,14-09-2024,741729
1087,Gujarat,Constituency_192,MP_Name_192,GJ/202/2023-2024/2087 - Construction of Electricity facility,Health,05-07-2022,779923
1088,Gujarat,Constituency_192,MP_Name_192,GJ/493/2022-2023/2088 - Construction of Drinking Water facility,Roads,19-11-2022,1143522
1089,Uttar Pradesh,Constituency_193,MP_Name_193,UP/299/2023-2024/2089 - Construction of Electricity facility,Sanitation,12-01-2024,930645
1090,Uttar Pradesh,Constituency_193,MP_Name_193,UP/483/2022-2023/2090 - Construction of Health facility,Education,03-01-2021,1447654
1091,Uttar Pradesh,Constituency_193,MP_Name_193,UP/719/2023-2024/2091 - Construction of Electricity facility,Sanitation,27-12-2021,1645803
1092,Uttar Pradesh,Constituency_193,MP_Name_193,UP/487/2023-2024/2092 - Construction of Sanitation facility,Sanitation,26-04-2021,1143862
1093,Uttar Pradesh,Constituency_193,MP_Name_193,UP/353/2021-2022/2093 - Construction of Roads facility,Health,17-04-2022,1485323
1094,Uttar Pradesh,Constituency_193,MP_Name_193,UP/303/2023-2024/2094 - Construction of Health facility,Health,05-08-2022,1521518
1095,Bihar,Constituency_194,MP_Name_194,BR/342/2021-2022/2095 - Construction of Sanitation facility,Education,05-04-2024,1851587
1096,Bihar,Constituency_194,MP_Name_194,BR/527/2021-2022/2096 - Construction of Roads facility,Health,07-11-2023,1226944
1097,Bihar,Constituency_194,MP_Name_194,BR/793/2023-2024/2097 - Construction of Electricity facility,Electricity,11-12-2023,1274924
1098,Bihar,Constituency_194,MP_Name_194,BR/392/2021-2022/2098 - Construction of Roads facility,Sanitation,18-01-2021,948165
1099,Uttar Pradesh,Constituency_195,MP_Name_195,UP/436/2021-2022/2099 - Construction of Electricity facility,Education,18-03-2022,1257768
1100,Uttar Pradesh,Constituency_195,MP_Name_195,UP/377/2021-2022/2100 - Construction of Education facility,Drinking Water,23-10-2022,1077620
1101,Uttar Pradesh,Constituency_195,MP_Name_195,UP/912/2022-2023/2101 - Construction of Roads facility,Electricity,05-01-2022,1712989
1102,Uttar Pradesh,Constituency_195,MP_Name_195,UP/183/2022-2023/2102 - Construction of Sanitation facility,Education,29-03-2023,1652844
1103,Uttar Pradesh,Constituency_195,MP_Name_195,UP/295/2023-2024/2103 - Construction of Education facility,Education,21-04-2021,1899094
1104,Uttar Pradesh,Constituency_195,MP_Name_195,UP/973/2023-2024/2104 - Construction of Roads facility,Sanitation,19-08-2023,1526199
1105,Uttar Pradesh,Constituency_195,MP_Name_195,UP/956/2023-2024/2105 - Construction of Roads facility,Roads,02-04-2022,549936
1106,West Bengal,Constituency_196,MP_Name_196,WB/293/2022-2023/2106 - Construction of Sanitation facility,Roads,17-11-2023,1864533
1107,West Bengal,Constituency_196,MP_Name_196,WB/710/2021-2022/2107 - Construction of Electricity facility,Sanitation,09-10-2022,1380010
1108,West Bengal,Constituency_196,MP_Name_196,WB/796/2022-2023/2108 - Construction of Health facility,Education,22-02-2023,924110
1109,West Bengal,Constituency_196,MP_Name_196,WB/390/2022-2023/2109 - Construction of Sanitation facility,Education,28-11-2023,932274
1110,West Bengal,Constituency_196,MP_Name_196,WB/576/2022-2023/2110 - Construction of Roads facility,Education,08-01-2022,1648994
1111,West Bengal,Constituency_196,MP_Name_196,WB/736/2023-2024/2111 - Construction of Drinking Water facility,Drinking Water,24-02-2022,1736446
1112,Tamil Nadu,Constituency_197,MP_Name_197,TN/936/2021-2022/2112 - Construction of Drinking Water facility,Drinking Water,13-09-2022,1358210
1113,Tamil Nadu,Constituency_197,MP_Name_197,TN/355/2021-2022/2113 - Construction of Electricity facility,Education,24-06-2021,664334
1114,Tamil Nadu,Constituency_197,MP_Name_197,TN/357/2021-2022/2114 - Construction of Education facility,Electricity,30-09-2022,1413590
1115,Tamil Nadu,Constituency_197,MP_Name_197,TN/649/2022-2023/2115 - Construction of Health facility,Electricity,21-10-2021,1868453
1116,Tamil Nadu,Constituency_197,MP_Name_197,TN/424/2022-2023/2116 - Construction of Sanitation facility,Sanitation,06-02-2023,1402463
1117,Tamil Nadu,Constituency_197,MP_Name_197,TN/105/2022-2023/2117 - Construction of Electricity facility,Drinking Water,12-07-2023,759259
1118,Tamil Nadu,Constituency_197,MP_Name_197,TN/976/2023-2024/2118 - Construction of Roads facility,Sanitation,27-10-2022,687689
1119,Tamil Nadu,Constituency_197,MP_Name_197,TN/510/2021-2022/2119 - Construction of Sanitation facility,Electricity,04-01-2023,706257
1120,Maharashtra,Constituency_198,MP_Name_198,MH/300/2021-2022/2120 - Construction of Drinking Water facility,Drinking Water,15-05-2023,1004762
1121,Maharashtra,Constituency_198,MP_Name_198,MH/218/2021-2022/2121 - Construction of Drinking Water facility,Education,17-11-2022,1322753
1122,Maharashtra,Constituency_198,MP_Name_198,MH/923/2022-2023/2122 - Construction of Roads facility,Electricity,21-03-2023,1474922
1123,Maharashtra,Constituency_198,MP_Name_198,MH/924/2023-2024/2123 - Construction of Sanitation facility,Sanitation,02-03-2023,1706284
1124,Maharashtra,Constituency_198,MP_Name_198,MH/608/2022-2023/2124 - Construction of Sanitation facility,Roads,31-07-2022,1931080
1125,Rajasthan,Constituency_199,MP_Name_199,RJ/115/2022-2023/2125 - Construction of Drinking Water facility,Roads,30-09-2024,1942149
1126,Rajasthan,Constituency_199,MP_Name_199,RJ/101/2021-2022/2126 - Construction of Roads facility,Electricity,16-05-2021,1054317
1127,Rajasthan,Constituency_199,MP_Name_199,RJ/434/2022-2023/2127 - Construction of Electricity facility,Health,02-01-2023,772081
1128,Rajasthan,Constituency_199,MP_Name_199,RJ/914/2022-2023/2128 - Construction of Electricity facility,Electricity,25-10-2024,694460
1129,Rajasthan,Constituency_199,MP_Name_199,RJ/353/2023-2024/2129 - Construction of Roads facility,Health,18-06-2021,988517
1130,Rajasthan,Constituency_199,MP_Name_199,RJ/182/2022-2023/2130 - Construction of Education facility,Roads,26-12-2022,1464970
1131,Rajasthan,Constituency_199,MP_Name_199,RJ/232/2021-2022/2131 - Construction of Health facility,Health,01-11-2022,1695200
1132,Rajasthan,Constituency_200,MP_Name_200,RJ/327/2022-2023/2132 - Construction of Roads facility,Electricity,12-07-2021,884152
1133,Rajasthan,Constituency_200,MP_Name_200,RJ/518/2022-2023/2133 - Construction of Electricity facility,Education,17-12-2023,1611326
1134,Rajasthan,Constituency_200,MP_Name_200,RJ/718/2023-2024/2134 - Construction of Roads facility,Electricity,20-06-2024,839456
1135,Rajasthan,Constituency_200,MP_Name_200,RJ/809/2022-2023/2135 - Construction of Sanitation facility,Education,23-04-2021,707537
1136,Rajasthan,Constituency_200,MP_Name_200,RJ/124/2021-2022/2136 - Construction of Drinking Water facility,Roads,22-11-2022,1800898
1137,Rajasthan,Constituency_200,MP_Name_200,RJ/443/2023-2024/2137 - Construction of Roads facility,Education,19-09-2023,725202
1138,Karnataka,Constituency_201,MP_Name_201,KA/424/2023-2024/2138 - Construction of Health facility,Roads,18-03-2021,1195093
1139,Karnataka,Constituency_201,MP_Name_201,KA/441/2023-2024/2139 - Construction of Education facility,Roads,10-11-2022,1929666
1140,Karnataka,Constituency_201,MP_Name_201,KA/428/2021-2022/2140 - Construction of Sanitation facility,Electricity,08-08-2021,732436
1141,Karnataka,Constituency_201,MP_Name_201,KA/752/2022-2023/2141 - Construction of Drinking Water facility,Drinking Water,01-09-2022,1519649
1142,Karnataka,Constituency_201,MP_Name_201,KA/371/2021-2022/2142 - Construction of Roads facility,Sanitation,22-06-2024,542811
1143,Karnataka,Constituency_201,MP_Name_201,KA/908/2022-2023/2143 - Construction of Roads facility,Education,14-02-2024,1100544
1144,Karnataka,Constituency_201,MP_Name_201,KA/794/2021-2022/2144 - Construction of Health facility,Sanitation,24-07-2024,1769607
1145,Karnataka,Constituency_201,MP_Name_201,KA/871/2023-2024/2145 - Construction of Roads facility,Roads,21-09-2024,1046336
1146,Bihar,Constituency_202,MP_Name_202,BR/930/2022-2023/2146 - Construction of Drinking Water facility,Health,20-12-2024,1933779
1147,Bihar,Constituency_202,MP_Name_202,BR/931/2021-2022/2147 - Construction of Health facility,Roads,22-03-2023,1512946
1148,Bihar,Constituency_202,MP_Name_202,BR/920/2021-2022/2148 - Construction of Sanitation facility,Roads,14-06-2021,1181635
1149,Bihar,Constituency_202,MP_Name_202,BR/542/2023-2024/2149 - Construction of Roads facility,Education,11-09-2021,647900
1150,Bihar,Constituency_202,MP_Name_202,BR/378/2023-2024/2150 - Construction of Sanitation facility,Drinking Water,11-06-2023,1373609
1151,Bihar,Constituency_202,MP_Name_202,BR/247/2022-2023/2151 - Construction of Education facility,Education,22-11-2022,516553
1152,Maharashtra,Constituency_203,MP_Name_203,MH/715/2022-2023/2152 - Construction of Drinking Water facility,Health,25-03-2022,1518345
1153,Maharashtra,Constituency_203,MP_Name_203,MH/904/2023-2024/2153 - Construction of Roads facility,Health,05-08-2024,727758
1154,Maharashtra,Constituency_203,MP_Name_203,MH/592/2023-2024/2154 - Construction of Drinking Water facility,Education,08-05-2022,712577
1155,Maharashtra,Constituency_203,MP_Name_203,MH/853/2022-2023/2155 - Construction of Electricity facility,Drinking Water,23-08-2022,1039829
1156,Maharashtra,Constituency_203,MP_Name_203,MH/934/2022-2023/2156 - Construction of Sanitation facility,Education,02-06-2021,1334381
1157,Maharashtra,Constituency_203,MP_Name_203,MH/298/2023-2024/2157 - Construction of Drinking Water facility,Roads,05-09-2024,867156
1158,Maharashtra,Constituency_203,MP_Name_203,MH/746/2021-2022/2158 - Construction of Drinking Water facility,Sanitation,07-04-2023,1965481
1159,Maharashtra,Constituency_203,MP_Name_203,MH/784/2023-2024/2159 - Construction of Roads facility,Electricity,07-09-2024,872653
1160,Madhya Pradesh,Constituency_204,MP_Name_204,MP/837/2021-2022/2160 - Construction of Drinking Water facility,Education,08-10-2021,1328875
1161,Madhya Pradesh,Constituency_204,MP_Name_204,MP/335/2023-2024/2161 - Construction of Drinking Water facility,Drinking Water,02-04-2023,1179323
1162,Madhya Pradesh,Constituency_204,MP_Name_204,MP/699/2022-2023/2162 - Construction of Roads facility,Education,05-06-2021,1956787
1163,Madhya Pradesh,Constituency_204,MP_Name_204,MP/477/2021-2022/2163 - Construction of Sanitation facility,Electricity,31-05-2021,1640094
1164,Madhya Pradesh,Constituency_204,MP_Name_204,MP/539/2023-2024/2164 - Construction of Roads facility,Electricity,19-04-2022,743947
1165,Madhya Pradesh,Constituency_204,MP_Name_204,MP/379/2022-2023/2165 - Construction of Sanitation facility,Health,20-09-2023,930698
1166,Madhya Pradesh,Constituency_204,MP_Name_204,MP/784/2021-2022/2166 - Construction of Education facility,Electricity,25-07-2021,1750122
1167,Tamil Nadu,Constituency_205,MP_Name_205,TN/749/2023-2024/2167 - Construction of Roads facility,Roads,12-12-2023,802234
1168,Tamil Nadu,Constituency_205,MP_Name_205,TN/376/2022-2023/2168 - Construction of Education facility,Roads,17-06-2022,1310136
1169,Tamil Nadu,Constituency_205,MP_Name_205,TN/843/2021-2022/2169 - Construction of Electricity facility,Drinking Water,20-06-2021,927557
1170,Tamil Nadu,Constituency_205,MP_Name_205,TN/535/2022-2023/2170 - Construction of Education facility,Education,16-04-2021,1831719
1171,Tamil Nadu,Constituency_205,MP_Name_205,TN/261/2022-2023/2171 - Construction of Health facility,Roads,07-04-2022,1370666
1172,Tamil Nadu,Constituency_205,MP_Name_205,TN/666/2022-2023/2172 - Construction of Health facility,Education,31-01-2023,1228466
1173,Tamil Nadu,Constituency_205,MP_Name_205,TN/430/2023-2024/2173 - Construction of Drinking Water facility,Sanitation,09-12-2022,1504502
1174,Tamil Nadu,Constituency_205,MP_Name_205,TN/355/2023-2024/2174 - Construction of Health facility,Electricity,27-04-2021,1532341
1175,Maharashtra,Constituency_206,MP_Name_206,MH/263/2023-2024/2175 - Construction of Drinking Water facility,Roads,04-11-2024,1495401
1176,Maharashtra,Constituency_206,MP_Name_206,MH/612/2021-2022/2176 - Construction of Electricity facility,Health,29-06-2024,1139360
1177,Maharashtra,Constituency_206,MP_Name_206,MH/746/2022-2023/2177 - Construction of Electricity facility,Drinking Water,27-01-2021,1842879
1178,Bihar,Constituency_207,MP_Name_207,BR/344/2022-2023/2178 - Construction of Electricity facility,Sanitation,28-08-2024,1669294
1179,Bihar,Constituency_207,MP_Name_207,BR/791/2021-2022/2179 - Construction of Electricity facility,Drinking Water,16-12-2022,1427876
1180,Bihar,Constituency_207,MP_Name_207,BR/535/2021-2022/2180 - Construction of Education facility,Roads,01-07-2022,1574679
1181,Bihar,Constituency_207,MP_Name_207,BR/622/2023-2024/2181 - Construction of Health facility,Roads,21-07-2021,945845
1182,Bihar,Constituency_207,MP_Name_207,BR/561/2023-2024/2182 - Construction of Health facility,Electricity,27-06-2022,1877222
1183,Bihar,Constituency_207,MP_Name_207,BR/780/2022-2023/2183 - Construction of Education facility,Sanitation,07-11-2023,1469740
1184,Rajasthan,Constituency_208,MP_Name_208,RJ/899/2021-2022/2184 - Construction of Education facility,Electricity,28-02-2022,1645117
1185,Rajasthan,Constituency_208,MP_Name_208,RJ/277/2022-2023/2185 - Construction of Health facility,Roads,11-02-2023,918785
1186,Rajasthan,Constituency_208,MP_Name_208,RJ/544/2023-2024/2186 - Construction of Drinking Water facility,Electricity,09-10-2021,1552732
1187,Rajasthan,Constituency_208,MP_Name_208,RJ/651/2021-2022/2187 - Construction of Drinking Water facility,Roads,17-11-2024,1087111
1188,Rajasthan,Constituency_208,MP_Name_208,RJ/785/2021-2022/2188 - Construction of Drinking Water facility,Drinking Water,07-01-2021,599377
1189,Rajasthan,Constituency_208,MP_Name_208,RJ/920/2021-2022/2189 - Construction of Education facility,Health,28-10-2022,548175
1190,Rajasthan,Constituency_208,MP_Name_208,RJ/751/2021-2022/2190 - Construction of Health facility,Education,09-03-2022,1991366
1191,Delhi,Constituency_209,MP_Name_209,DL/140/2022-2023/2191 - Construction of Drinking Water facility,Health,20-06-2022,515670
1192,Delhi,Constituency_209,MP_Name_209,DL/329/2022-2023/2192 - Construction of Sanitation facility,Sanitation,26-04-2023,1818634
1193,Delhi,Constituency_209,MP_Name_209,DL/299/2021-2022/2193 - Construction of Drinking Water facility,Electricity,15-02-2021,1981096
1194,Delhi,Constituency_209,MP_Name_209,DL/316/2021-2022/2194 - Construction of Roads facility,Sanitation,13-02-2022,1242462
1195,Delhi,Constituency_209,MP_Name_209,DL/444/2023-2024/2195 - Construction of Health facility,Electricity,06-02-2023,1795111
1196,Delhi,Constituency_209,MP_Name_209,DL/137/2021-2022/2196 - Construction of Drinking Water facility,Electricity,01-04-2022,534887
1197,Delhi,Constituency_209,MP_Name_209,DL/407/2023-2024/2197 - Construction of Electricity facility,Roads,18-03-2021,1817218
1198,Tamil Nadu,Constituency_210,MP_Name_210,TN/575/2023-2024/2198 - Construction of Sanitation facility,Health,12-01-2023,719731
1199,Tamil Nadu,Constituency_210,MP_Name_210,TN/957/2023-2024/2199 - Construction of Roads facility,Education,23-02-2023,1171931
1200,Tamil Nadu,Constituency_210,MP_Name_210,TN/632/2021-2022/2200 - Construction of Electricity facility,Roads,26-04-2024,1326173
