sr_no,state,ida,constituency,mp_name,work,work_category,sanction_date,sanction_amount,work_status
834,Gujarat,District_4,Constituency_292,MP_Name_292,Work_834,Electricity,19-04-2023,897742,Sanctioned
835,Uttar Pradesh,District_5,Constituency_293,MP_Name_293,Work_835,Electricity,27-01-2021,973412,Sanctioned
836,Delhi,District_6,Constituency_294,MP_Name_294,Work_836,Education,29-04-2023,820378,Sanctioned
837,Maharashtra,District_7,Constituency_295,MP_Name_295,Work_837,Roads,14-01-2021,1148771,Sanctioned
838,Tamil Nadu,District_8,Constituency_296,MP_Name_296,Work_838,Roads,26-08-2023,497164,Sanctioned
839,Maharashtra,District_9,Constituency_297,MP_Name_297,Work_839,Roads,14-09-2023,442079,Sanctioned
840,Uttar Pradesh,District_0,Constituency_298,MP_Name_298,Work_840,Education,21-04-2021,759147,Sanctioned
841,Karnataka,District_1,Constituency_299,MP_Name_299,Work_841,Electricity,05-11-2022,1454703,Sanctioned
842,Tamil Nadu,District_2,Constituency_300,MP_Name_300,Work_842,Health,08-06-2021,685942,Sanctioned
843,Gujarat,District_3,Constituency_301,MP_Name_301,Work_843,Drinking Water,20-05-2022,640161,Sanctioned
844,Maharashtra,District_4,Constituency_302,MP_Name_302,Work_844,Drinking Water,01-11-2023,418830,Sanctioned
845,Maharashtra,District_5,Constituency_303,MP_Name_303,Work_845,Health,27-12-2023,917632,Sanctioned
846,Maharashtra,District_6,Constituency_304,MP_Name_304,Work_846,Drinking Water,05-12-2021,1515704,Sanctioned
847,Uttar Pradesh,District_7,Constituency_305,MP_Name_305,Work_847,Roads,22-10-2021,815899,Sanctioned
848,Gujarat,District_8,Constituency_306,MP_Name_306,Work_848,Drinking Water,28-02-2023,1598721,Sanctioned
849,Gujarat,District_9,Constituency_307,MP_Name_307,Work_849,Education,17-06-2023,566011,Sanctioned
850,Tamil Nadu,District_0,Constituency_308,MP_Name_308,Work_850,Sanitation,21-08-2023,1025816,Sanctioned
851,Maharashtra,District_1,Constituency_309,MP_Name_309,Work_851,Health,21-08-2023,1290873,Sanctioned
852,Uttar Pradesh,District_2,Constituency_310,MP_Name_310,Work_852,Health,02-08-2022,665678,Sanctioned
853,Uttar Pradesh,District_3,Constituency_311,MP_Name_311,Work_853,Sanitation,08-04-2021,1587580,Sanctioned
854,Tamil Nadu,District_4,Constituency_312,MP_Name_312,Work_854,Sanitation,23-09-2023,1189066,Sanctioned
855,Maharashtra,District_5,Constituency_313,MP_Name_313,Work_855,Education,18-01-2022,457382,Sanctioned
856,Delhi,District_6,Constituency_314,MP_Name_314,Work_856,Roads,05-11-2022,1713884,Sanctioned
857,Maharashtra,District_7,Constituency_315,MP_Name_315,Work_857,Roads,15-01-2021,1724541,Sanctioned
858,Gujarat,District_8,Constituency_316,MP_Name_316,Work_858,Roads,15-08-2021,529603,Sanctioned
859,Gujarat,District_9,Constituency_317,MP_Name_317,Work_859,Roads,28-09-2023,1694059,Sanctioned
860,Maharashtra,District_0,Constituency_318,MP_Name_318,Work_860,Education,25-02-2021,426344,Sanctioned
861,Karnataka,District_1,Constituency_319,MP_Name_319,Work_861,Drinking Water,04-07-2022,1618666,Sanctioned
862,Tamil Nadu,District_2,Constituency_320,MP_Name_320,Work_862,Education,17-02-2022,1715887,Sanctioned
863,Karnataka,District_3,Constituency_321,MP_Name_321,Work_863,Drinking Water,02-11-2022,1803734,Sanctioned
864,Uttar Pradesh,District_4,Constituency_322,MP_Name_322,Work_864,Electricity,08-07-2021,1692965,Sanctioned
865,Tamil Nadu,District_5,Constituency_323,MP_Name_323,Work_865,Education,03-11-2022,559292,Sanctioned
866,Maharashtra,District_6,Constituency_324,MP_Name_324,Work_866,Sanitation,29-08-2021,848082,Sanctioned
867,Delhi,District_7,Constituency_325,MP_Name_325,Work_867,Drinking Water,29-05-2022,1222499,Sanctioned
868,Maharashtra,District_8,Constituency_326,MP_Name_326,Work_868,Electricity,24-04-2022,618093,Sanctioned
869,Delhi,District_9,Constituency_327,MP_Name_327,Work_869,Health,02-07-2023,688554,Sanctioned
870,Gujarat,District_0,Constituency_328,MP_Name_328,Work_870,Electricity,10-06-2022,936786,Sanctioned
871,Uttar Pradesh,District_1,Constituency_329,MP_Name_329,Work_871,Sanitation,17-04-2021,906248,Sanctioned
872,Maharashtra,District_2,Constituency_330,MP_Name_330,Work_872,Roads,07-05-2023,1787489,Sanctioned
873,Gujarat,District_3,Constituency_331,MP_Name_331,Work_873,Health,05-11-2021,957698,Sanctioned
874,Gujarat,District_4,Constituency_332,MP_Name_332,Work_874,Health,22-12-2022,838462,Sanctioned
875,Uttar Pradesh,District_5,Constituency_333,MP_Name_333,Work_875,Roads,25-03-2022,1548613,Sanctioned
876,Karnataka,District_6,Constituency_334,MP_Name_334,Work_876,Education,13-03-2021,1193459,Sanctioned
877,Tamil Nadu,District_7,Constituency_335,MP_Name_335,Work_877,Sanitation,15-11-2021,791828,Sanctioned
878,Gujarat,District_8,Constituency_336,MP_Name_336,Work_878,Sanitation,07-03-2023,485962,Sanctioned
879,Delhi,District_9,Constituency_337,MP_Name_337,Work_879,Roads,02-07-2022,1589648,Sanctioned
880,Uttar Pradesh,District_0,Constituency_338,MP_Name_338,Work_880,Education,30-03-2023,503137,Sanctioned
881,Gujarat,District_1,Constituency_339,MP_Name_339,Work_881,Drinking Water,04-10-2022,424206,Sanctioned
882,Delhi,District_2,Constituency_340,MP_Name_340,Work_882,Electricity,03-01-2021,876513,Sanctioned
883,Tamil Nadu,District_3,Constituency_341,MP_Name_341,Work_883,Sanitation,07-04-2021,627110,Sanctioned
884,Delhi,District_4,Constituency_342,MP_Name_342,Work_884,Sanitation,14-09-2023,1311888,Sanctioned
885,Delhi,District_5,Constituency_343,MP_Name_343,Work_885,Drinking Water,13-07-2023,1178717,Sanctioned
886,Tamil Nadu,District_6,Constituency_344,MP_Name_344,Work_886,Roads,29-11-2021,1346867,Sanctioned
887,Maharashtra,District_7,Constituency_345,MP_Name_345,Work_887,Electricity,26-04-2022,632131,Sanctioned
888,Delhi,District_8,Constituency_346,MP_Name_346,Work_888,Education,01-11-2021,964288,Sanctioned
889,Karnataka,District_9,Constituency_347,MP_Name_347,Work_889,Drinking Water,11-10-2021,450020,Sanctioned
890,Gujarat,District_0,Constituency_348,MP_Name_348,Work_890,Education,09-08-2023,1514708,Sanctioned
891,Uttar Pradesh,District_1,Constituency_349,MP_Name_349,Work_891,Health,20-09-2021,523415,Sanctioned
892,Gujarat,District_2,Constituency_350,MP_Name_350,Work_892,Roads,06-08-2023,591436,Sanctioned
893,Maharashtra,District_3,Constituency_351,MP_Name_351,Work_893,Education,04-03-2022,924602,Sanctioned
894,Delhi,District_4,Constituency_352,MP_Name_352,Work_894,Electricity,17-06-2023,567632,Sanctioned
895,Uttar Pradesh,District_5,Constituency_353,MP_Name_353,Work_895,Drinking Water,20-08-2021,661788,Sanctioned
896,Uttar Pradesh,District_6,Constituency_354,MP_Name_354,Work_896,Sanitation,13-08-2021,627321,Sanctioned
897,Karnataka,District_7,Constituency_355,MP_Name_355,Work_897,Drinking Water,27-10-2021,1673989,Sanctioned
898,Karnataka,District_8,Constituency_356,MP_Name_356,Work_898,Drinking Water,16-10-2022,1359915,Sanctioned
899,Uttar Pradesh,District_9,Constituency_357,MP_Name_357,Work_899,Roads,25-09-2021,1648959,Sanctioned
900,Maharashtra,District_0,Constituency_358,MP_Name_358,Work_900,Electricity,15-12-2021,1862462,Sanctioned
901,Uttar Pradesh,District_1,Constituency_359,MP_Name_359,Work_901,Health,12-04-2022,1301296,Sanctioned
902,Gujarat,District_2,Constituency_360,MP_Name_360,Work_902,Health,11-06-2022,1030597,Sanctioned
903,Gujarat,District_3,Constituency_361,MP_Name_361,Work_903,Roads,01-01-2024,1023093,Sanctioned
904,Delhi,District_4,Constituency_362,MP_Name_362,Work_904,Education,29-09-2021,1180317,Sanctioned
905,Gujarat,District_5,Constituency_363,MP_Name_363,Work_905,Drinking Water,18-11-2021,1443864,Sanctioned
906,Tamil Nadu,District_6,Constituency_364,MP_Name_364,Work_906,Roads,08-05-2022,1486423,Sanctioned
907,Maharashtra,District_7,Constituency_365,MP_Name_365,Work_907,Roads,17-04-2021,1157955,Sanctioned
908,Tamil Nadu,District_8,Constituency_366,MP_Name_366,Work_908,Drinking Water,30-06-2022,1807990,Sanctioned
909,Gujarat,District_9,Constituency_367,MP_Name_367,Work_909,Electricity,02-04-2022,1001892,Sanctioned
910,Delhi,District_0,Constituency_368,MP_Name_368,Work_910,Electricity,28-07-2022,1275486,Sanctioned
911,Maharashtra,District_1,Constituency_369,MP_Name_369,Work_911,Electricity,01-02-2022,541307,Sanctioned
912,Maharashtra,District_2,Constituency_370,MP_Name_370,Work_912,Education,18-04-2023,1568816,Sanctioned
913,Delhi,District_3,Constituency_371,MP_Name_371,Work_913,Roads,24-03-2022,656500,Sanctioned
914,Uttar Pradesh,District_4,Constituency_372,MP_Name_372,Work_914,Roads,02-10-2021,1540708,Sanctioned
915,Maharashtra,District_5,Constituency_373,MP_Name_373,Work_915,Sanitation,14-12-2023,1790286,Sanctioned
916,Karnataka,District_6,Constituency_374,MP_Name_374,Work_916,Drinking Water,11-06-2023,627599,Sanctioned
917,Uttar Pradesh,District_7,Constituency_375,MP_Name_375,Work_917,Education,19-02-2021,1303627,Sanctioned
918,Tamil Nadu,District_8,Constituency_376,MP_Name_376,Work_918,Health,17-02-2023,468955,Sanctioned
919,Karnataka,District_9,Constituency_377,MP_Name_377,Work_919,Sanitation,20-01-2022,1810839,Sanctioned
920,Karnataka,District_0,Constituency_378,MP_Name_378,Work_920,Health,23-01-2023,757451,Sanctioned
921,Delhi,District_1,Constituency_379,MP_Name_379,Work_921,Electricity,09-06-2022,566853,Sanctioned
922,Gujarat,District_2,Constituency_380,MP_Name_380,Work_922,Roads,09-06-2022,760458,Sanctioned
923,Gujarat,District_3,Constituency_381,MP_Name_381,Work_923,Drinking Water,25-04-2023,1878874,Sanctioned
924,Uttar Pradesh,District_4,Constituency_382,MP_Name_382,Work_924,Sanitation,15-03-2021,1283489,Sanctioned
925,Gujarat,District_5,Constituency_383,MP_Name_383,Work_925,Sanitation,03-03-2023,475022,Sanctioned
926,Uttar Pradesh,District_6,Constituency_384,MP_Name_384,Work_926,Roads,25-07-2022,783142,Sanctioned
927,Tamil Nadu,District_7,Constituency_385,MP_Name_385,Work_927,Roads,17-09-2021,641469,Sanctioned
928,Gujarat,District_8,Constituency_386,MP_Name_386,Work_928,Sanitation,11-09-2023,1475549,Sanctioned
929,Maharashtra,District_9,Constituency_387,MP_Name_387,Work_929,Drinking Water,13-04-2022,404233,Sanctioned
930,Gujarat,District_0,Constituency_388,MP_Name_388,Work_930,Roads,07-06-2023,1497204,Sanctioned
931,Gujarat,District_1,Constituency_389,MP_Name_389,Work_931,Drinking Water,05-06-2022,811652,Sanctioned
932,Karnataka,District_2,Constituency_390,MP_Name_390,Work_932,Education,23-01-2022,1418568,Sanctioned
933,Gujarat,District_3,Constituency_391,MP_Name_391,Work_933,Electricity,04-06-2022,1299192,Sanctioned
934,Maharashtra,District_4,Constituency_392,MP_Name_392,Work_934,Health,18-06-2022,625390,Sanctioned
935,Tamil Nadu,District_5,Constituency_393,MP_Name_393,Work_935,Sanitation,19-12-2021,421735,Sanctioned
936,Delhi,District_6,Constituency_394,MP_Name_394,Work_936,Roads,12-03-2023,1830271,Sanctioned
937,Maharashtra,District_7,Constituency_395,MP_Name_395,Work_937,Health,24-06-2022,959617,Sanctioned
938,Karnataka,District_8,Constituency_396,MP_Name_396,Work_938,Electricity,24-11-2021,1829730,Sanctioned
939,Tamil Nadu,District_9,Constituency_397,MP_Name_397,Work_939,Roads,08-11-2022,1319100,Sanctioned
940,Karnataka,District_0,Constituency_398,MP_Name_398,Work_940,Health,18-12-2022,1156239,Sanctioned
941,Delhi,District_1,Constituency_399,MP_Name_399,Work_941,Sanitation,12-08-2022,705402,Sanctioned
942,Karnataka,District_2,Constituency_400,MP_Name_400,Work_942,Sanitation,09-05-2023,1753879,Sanctioned
943,Uttar Pradesh,District_3,Constituency_401,MP_Name_401,Work_943,Education,27-02-2021,1839327,Sanctioned
944,Maharashtra,District_4,Constituency_402,MP_Name_402,Work_944,Roads,20-01-2022,872791,Sanctioned
945,Tamil Nadu,District_5,Constituency_403,MP_Name_403,Work_945,Health,14-01-2022,534676,Sanctioned
946,Karnataka,District_6,Constituency_404,MP_Name_404,Work_946,Education,12-10-2021,702673,Sanctioned
947,Tamil Nadu,District_7,Constituency_405,MP_Name_405,Work_947,Drinking Water,06-05-2022,1856330,Sanctioned
948,Gujarat,District_8,Constituency_406,MP_Name_406,Work_948,Sanitation,22-07-2022,932399,Sanctioned
949,Karnataka,District_9,Constituency_407,MP_Name_407,Work_949,Health,20-01-2022,866523,Sanctioned
950,Uttar Pradesh,District_0,Constituency_408,MP_Name_408,Work_950,Health,08-11-2023,1031314,Sanctioned
951,Karnataka,District_1,Constituency_409,MP_Name_409,Work_951,Roads,26-11-2021,1019279,Sanctioned
952,Gujarat,District_2,Constituency_410,MP_Name_410,Work_952,Drinking Water,24-07-2022,1065179,Sanctioned
953,Gujarat,District_3,Constituency_411,MP_Name_411,Work_953,Sanitation,14-06-2021,1410911,Sanctioned
954,Maharashtra,District_4,Constituency_412,MP_Name_412,Work_954,Roads,22-02-2021,931361,Sanctioned
955,Karnataka,District_5,Constituency_413,MP_Name_413,Work_955,Electricity,06-11-2022,629694,Sanctioned
956,Uttar Pradesh,District_6,Constituency_414,MP_Name_414,Work_956,Drinking Water,06-04-2021,835799,Sanctioned
957,Uttar Pradesh,District_7,Constituency_415,MP_Name_415,Work_957,Sanitation,14-02-2022,557209,Sanctioned
958,Gujarat,District_8,Constituency_416,MP_Name_416,Work_958,Sanitation,22-10-2022,878723,Sanctioned
959,Tamil Nadu,District_9,Constituency_417,MP_Name_417,Work_959,Drinking Water,30-11-2022,1557469,Sanctioned
960,Gujarat,District_0,Constituency_418,MP_Name_418,Work_960,Education,22-02-2022,1584318,Sanctioned
961,Uttar Pradesh,District_1,Constituency_419,MP_Name_419,Work_961,Roads,01-04-2022,1203990,Sanctioned
962,Tamil Nadu,District_2,Constituency_420,MP_Name_420,Work_962,Education,12-12-2021,854511,Sanctioned
963,Karnataka,District_3,Constituency_421,MP_Name_421,Work_963,Drinking Water,13-01-2022,1103469,Sanctioned
964,Uttar Pradesh,District_4,Constituency_422,MP_Name_422,Work_964,Drinking Water,10-10-2022,447694,Sanctioned
965,Gujarat,District_5,Constituency_423,MP_Name_423,Work_965,Roads,29-09-2022,1413911,Sanctioned
966,Karnataka,District_6,Constituency_424,MP_Name_424,Work_966,Education,18-07-2022,1645517,Sanctioned
967,Delhi,District_7,Constituency_425,MP_Name_425,Work_967,Electricity,05-07-2023,1800301,Sanctioned
968,Uttar Pradesh,District_8,Constituency_426,MP_Name_426,Work_968,Education,01-05-2022,1468704,Sanctioned
969,Gujarat,District_9,Constituency_427,MP_Name_427,Work_969,Drinking Water,16-02-2022,1190198,Sanctioned
970,Tamil Nadu,District_0,Constituency_428,MP_Name_428,Work_970,Sanitation,05-06-2022,461073,Sanctioned
971,Uttar Pradesh,District_1,Constituency_429,MP_Name_429,Work_971,Roads,06-12-2021,439536,Sanctioned
972,Delhi,District_2,Constituency_430,MP_Name_430,Work_972,Roads,10-07-2022,1562640,Sanctioned
973,Delhi,District_3,Constituency_431,MP_Name_431,Work_973,Sanitation,24-02-2021,855191,Sanctioned
974,Delhi,District_4,Constituency_432,MP_Name_432,Work_974,Electricity,04-01-2023,1475691,Sanctioned
975,Maharashtra,District_5,Constituency_433,MP_Name_433,Work_975,Electricity,16-04-2023,994132,Sanctioned
976,Delhi,District_6,Constituency_434,MP_Name_434,Work_976,Roads,31-12-2021,1891064,Sanctioned
977,Delhi,District_7,Constituency_435,MP_Name_435,Work_977,Electricity,15-11-2023,639822,Sanctioned
978,Maharashtra,District_8,Constituency_436,MP_Name_436,Work_978,Roads,22-10-2023,901072,Sanctioned
979,Delhi,District_9,Constituency_437,MP_Name_437,Work_979,Health,21-06-2022,1018328,Sanctioned
980,Maharashtra,District_0,Constituency_438,MP_Name_438,Work_980,Drinking Water,13-07-2022,793246,Sanctioned
981,Gujarat,District_1,Constituency_439,MP_Name_439,Work_981,Sanitation,27-05-2023,588947,Sanctioned
982,Karnataka,District_2,Constituency_440,MP_Name_440,Work_982,Sanitation,03-12-2022,808781,Sanctioned
983,Tamil Nadu,District_3,Constituency_441,MP_Name_441,Work_983,Sanitation,12-10-2022,959383,Sanctioned
984,Uttar Pradesh,District_4,Constituency_442,MP_Name_442,Work_984,Sanitation,28-06-2022,1130023,Sanctioned
985,Delhi,District_5,Constituency_443,MP_Name_443,Work_985,Education,19-04-2022,994794,Sanctioned
986,Delhi,District_6,Constituency_444,MP_Name_444,Work_986,Electricity,17-09-2023,1131264,Sanctioned
987,Gujarat,District_7,Constituency_445,MP_Name_445,Work_987,Sanitation,27-02-2021,1399398,Sanctioned
988,Uttar Pradesh,District_8,Constituency_446,MP_Name_446,Work_988,Electricity,03-09-2022,1163191,Sanctioned
989,Tamil Nadu,District_9,Constituency_447,MP_Name_447,Work_989,Roads,01-03-2023,1603090,Sanctioned
990,Delhi,District_0,Constituency_448,MP_Name_448,Work_990,Drinking Water,29-07-2022,1260498,Sanctioned
991,Tamil Nadu,District_1,Constituency_449,MP_Name_449,Work_991,Roads,18-05-2023,602213,Sanctioned
992,Tamil Nadu,District_2,Constituency_450,MP_Name_450,Work_992,Education,08-08-2023,951511,Sanctioned
993,Tamil Nadu,District_3,Constituency_451,MP_Name_451,Work_993,Education,20-05-2021,1806713,Sanctioned
994,Tamil Nadu,District_4,Constituency_452,MP_Name_452,Work_994,Roads,16-01-2023,1681601,Sanctioned
995,Gujarat,District_5,Constituency_453,MP_Name_453,Work_995,Drinking Water,10-09-2023,599639,Sanctioned
996,Gujarat,District_6,Constituency_454,MP_Name_454,Work_996,Education,02-08-2021,1437029,Sanctioned
997,Maharashtra,District_7,Constituency_455,MP_Name_455,Work_997,Sanitation,03-03-2021,568827,Sanctioned
998,Delhi,District_8,Constituency_456,MP_Name_456,Work_998,Electricity,24-07-2022,1494417,Sanctioned
999,Gujarat,District_9,Constituency_457,MP_Name_457,Work_999,Drinking Water,04-05-2023,902705,Sanctioned
1000,Maharashtra,District_0,Constituency_458,MP_Name_458,Work_1000,Roads,26-04-2023,1049591,Sanctioned
1001,Uttar Pradesh,District_1,Constituency_459,MP_Name_459,Work_1001,Health,18-08-2023,1385906,Sanctioned
1002,Karnataka,District_2,Constituency_460,MP_Name_460,Work_1002,Electricity,14-03-2022,1238503,Sanctioned
1003,Uttar Pradesh,District_3,Constituency_461,MP_Name_461,Work_1003,Sanitation,28-05-2022,755662,Sanctioned
1004,Delhi,District_4,Constituency_462,MP_Name_462,Work_1004,Health,25-02-2021,1302109,Sanctioned
1005,Karnataka,District_5,Constituency_463,MP_Name_463,Work_1005,Drinking Water,05-10-2021,548031,Sanctioned
1006,Karnataka,District_6,Constituency_464,MP_Name_464,Work_1006,Education,13-12-2021,899744,Sanctioned
1007,Delhi,District_7,Constituency_465,MP_Name_465,Work_1007,Roads,15-02-2023,1478752,Sanctioned
1008,Uttar Pradesh,District_8,Constituency_466,MP_Name_466,Work_1008,Roads,15-03-2022,1144267,Sanctioned
1009,Tamil Nadu,District_9,Constituency_467,MP_Name_467,Work_1009,Roads,03-10-2022,1579999,Sanctioned
1010,Karnataka,District_0,Constituency_468,MP_Name_468,Work_1010,Education,20-04-2023,1260745,Sanctioned
1011,Maharashtra,District_1,Constituency_469,MP_Name_469,Work_1011,Electricity,25-12-2022,586113,Sanctioned
1012,Uttar Pradesh,District_2,Constituency_470,MP_Name_470,Work_1012,Roads,09-03-2023,1129636,Sanctioned
1013,Uttar Pradesh,District_3,Constituency_471,MP_Name_471,Work_1013,Electricity,24-07-2023,1047613,Sanctioned
1014,Uttar Pradesh,District_4,Constituency_472,MP_Name_472,Work_1014,Drinking Water,12-12-2022,499547,Sanctioned
1015,Maharashtra,District_5,Constituency_473,MP_Name_473,Work_1015,Sanitation,17-05-2023,782158,Sanctioned
1016,Tamil Nadu,District_6,Constituency_474,MP_Name_474,Work_1016,Electricity,09-11-2022,730974,Sanctioned
