sr_no,state,constituency,mp_name,work,vendor_name,expenditure_date,fund_disbursed_amount
710,Bihar,Constituency_53,MP_Name_53,BR/369/2021-2022/50284 - Construction of Drinking Water facility,Rural Works Dept,22-07-2022,186653
711,Bihar,Constituency_53,MP_Name_53,BR/686/2022-2023/50285 - Construction of Sanitation facility,Global Infra Ltd,21-10-2021,459657
712,Bihar,Constituency_53,MP_Name_53,BR/686/2022-2023/50285 - Construction of Sanitation facility,ABC Constructions,28-06-2021,159009
713,Bihar,Constituency_53,MP_Name_53,BR/686/2022-2023/50285 - Construction of Sanitation facility,Shree Constructions,24-05-2021,402694
714,Bihar,Constituency_53,MP_Name_53,BR/686/2022-2023/50285 - Construction of Sanitation facility,State PWD,16-12-2023,308064
715,Delhi,Constituency_54,MP_Name_54,DL/846/2023-2024/50286 - Construction of Education facility,Rural Works Dept,13-08-2022,257682
716,Delhi,Constituency_54,MP_Name_54,DL/846/2023-2024/50286 - Construction of Education facility,XYZ Builders,02-06-2023,203316
717,Delhi,Constituency_54,MP_Name_54,DL/846/2023-2024/50286 - Construction of Education facility,XYZ Builders,01-09-2021,219721
718,Delhi,Constituency_54,MP_Name_54,DL/173/2023-2024/50287 - Construction of Sanitation facility,XYZ Builders,21-09-2022,217504
719,Delhi,Constituency_54,MP_Name_54,DL/173/2023-2024/50287 - Construction of Sanitation facility,BuildWell Pvt Ltd,19-11-2021,435953
720,Delhi,Constituency_54,MP_Name_54,DL/173/2023-2024/50287 - Construction of Sanitation facility,National Infra Corp,09-08-2021,220055
721,Delhi,Constituency_54,MP_Name_54,DL/173/2023-2024/50287 - Construction of Sanitation facility,ABC Constructions,07-06-2022,243476
722,Delhi,Constituency_54,MP_Name_54,DL/185/2022-2023/50288 - Construction of Roads facility,ABC Constructions,10-08-2022,168469
723,Delhi,Constituency_54,MP_Name_54,DL/185/2022-2023/50288 - Construction of Roads facility,ABC Constructions,17-04-2023,467649
724,Delhi,Constituency_54,MP_Name_54,DL/185/2022-2023/50288 - Construction of Roads facility,ABC Constructions,29-07-2021,235741
725,Uttar Pradesh,Constituency_55,MP_Name_55,UP/877/2022-2023/50289 - Construction of Health facility,Shree Constructions,19-02-2023,65816
726,Uttar Pradesh,Constituency_55,MP_Name_55,UP/681/2022-2023/50290 - Construction of Electricity facility,Global Infra Ltd,22-11-2021,136049
727,Uttar Pradesh,Constituency_55,MP_Name_55,UP/681/2022-2023/50290 - Construction of Electricity facility,State PWD,24-12-2024,251935
728,Uttar Pradesh,Constituency_55,MP_Name_55,UP/681/2022-2023/50290 - Construction of Electricity facility,National Infra Corp,11-09-2023,196884
729,Uttar Pradesh,Constituency_55,MP_Name_55,UP/681/2022-2023/50290 - Construction of Electricity facility,Global Infra Ltd,23-03-2024,248112
730,Uttar Pradesh,Constituency_55,MP_Name_55,UP/467/2022-2023/50291 - Construction of Sanitation facility,National Infra Corp,18-05-2021,100406
731,Uttar Pradesh,Constituency_55,MP_Name_55,UP/846/2021-2022/50292 - Construction of Drinking Water facility,XYZ Builders,25-11-2024,292429
732,Uttar Pradesh,Constituency_55,MP_Name_55,UP/846/2021-2022/50292 - Construction of Drinking Water facility,XYZ Builders,12-01-2021,482972
733,Uttar Pradesh,Constituency_55,MP_Name_55,UP/262/2022-2023/50293 - Construction of Sanitation facility,Global Infra Ltd,18-07-2024,476044
734,Uttar Pradesh,Constituency_55,MP_Name_55,UP/568/2022-2023/50294 - Construction of Health facility,National Infra Corp,06-12-2023,119336
735,Uttar Pradesh,Constituency_55,MP_Name_55,UP/568/2022-2023/50294 - Construction of Health facility,Shree Constructions,31-03-2022,383362
736,Uttar Pradesh,Constituency_55,MP_Name_55,UP/568/2022-2023/50294 - Construction of Health facility,BuildWell Pvt Ltd,17-08-2022,176711
737,Uttar Pradesh,Constituency_55,MP_Name_55,UP/163/2023-2024/50295 - Construction of Electricity facility,Shree Constructions,14-05-2021,497525
738,Uttar Pradesh,Constituency_55,MP_Name_55,UP/163/2023-2024/50295 - Construction of Electricity facility,Rural Works Dept,15-04-2022,219561
739,Uttar Pradesh,Constituency_55,MP_Name_55,UP/163/2023-2024/50295 - Construction of Electricity facility,Rural Works Dept,25-02-2024,233045
740,Uttar Pradesh,Constituency_55,MP_Name_55,UP/163/2023-2024/50295 - Construction of Electricity facility,ABC Constructions,30-01-2022,133449
741,Karnataka,Constituency_56,MP_Name_56,KA/851/2021-2022/50296 - Construction of Health facility,National Infra Corp,01-03-2021,88541
742,Karnataka,Constituency_56,MP_Name_56,KA/851/2021-2022/50296 - Construction of Health facility,ABC Constructions,28-02-2021,182625
743,Karnataka,Constituency_56,MP_Name_56,KA/851/2021-2022/50296 - Construction of Health facility,Global Infra Ltd,15-09-2024,131556
744,Karnataka,Constituency_56,MP_Name_56,KA/115/2023-2024/50297 - Construction of Drinking Water facility,XYZ Builders,12-08-2021,477323
745,Karnataka,Constituency_56,MP_Name_56,KA/115/2023-2024/50297 - Construction of Drinking Water facility,Global Infra Ltd,01-02-2021,389885
746,Karnataka,Constituency_56,MP_Name_56,KA/528/2022-2023/50298 - Construction of Health facility,National Infra Corp,29-05-2022,156859
747,Karnataka,Constituency_56,MP_Name_56,KA/528/2022-2023/50298 - Construction of Health facility,BuildWell Pvt Ltd,18-07-2023,376534
748,Karnataka,Constituency_56,MP_Name_56,KA/528/2022-2023/50298 - Construction of Health facility,National Infra Corp,07-08-2021,262967
749,Karnataka,Constituency_56,MP_Name_56,KA/528/2022-2023/50298 - Construction of Health facility,National Infra Corp,09-06-2024,170673
750,Karnataka,Constituency_56,MP_Name_56,KA/868/2021-2022/50299 - Construction of Sanitation facility,Global Infra Ltd,25-11-2021,335854
751,Karnataka,Constituency_56,MP_Name_56,KA/868/2021-2022/50299 - Construction of Sanitation facility,National Infra Corp,17-10-2022,362237
752,Karnataka,Constituency_56,MP_Name_56,KA/868/2021-2022/50299 - Construction of Sanitation facility,ABC Constructions,24-10-2022,238544
753,Karnataka,Constituency_56,MP_Name_56,KA/868/2021-2022/50299 - Construction of Sanitation facility,State PWD,11-04-2024,285412
754,Karnataka,Constituency_56,MP_Name_56,KA/697/2021-2022/50300 - Construction of Roads facility,National Infra Corp,05-06-2024,202646
755,Karnataka,Constituency_56,MP_Name_56,KA/697/2021-2022/50300 - Construction of Roads facility,BuildWell Pvt Ltd,28-06-2024,363391
756,Karnataka,Constituency_56,MP_Name_56,KA/203/2022-2023/50301 - Construction of Education facility,XYZ Builders,26-04-2022,82422
757,Karnataka,Constituency_56,MP_Name_56,KA/203/2022-2023/50301 - Construction of Education facility,BuildWell Pvt Ltd,23-12-2023,288764
758,Karnataka,Constituency_56,MP_Name_56,KA/540/2022-2023/50302 - Construction of Drinking Water facility,BuildWell Pvt Ltd,02-03-2023,268759
759,Karnataka,Constituency_56,MP_Name_56,KA/540/2022-2023/50302 - Construction of Drinking Water facility,BuildWell Pvt Ltd,21-01-2021,383621
760,Karnataka,Constituency_56,MP_Name_56,KA/926/2021-2022/50303 - Construction of Roads facility,State PWD,02-06-2023,57133
761,Rajasthan,Constituency_57,MP_Name_57,RJ/809/2023-2024/50304 - Construction of Electricity facility,Global Infra Ltd,05-12-2022,327464
762,Rajasthan,Constituency_57,MP_Name_57,RJ/884/2021-2022/50305 - Construction of Electricity facility,XYZ Builders,01-09-2022,189670
763,Rajasthan,Constituency_57,MP_Name_57,RJ/884/2021-2022/50305 - Construction of Electricity facility,Rural Works Dept,31-08-2022,299707
764,Rajasthan,Constituency_57,MP_Name_57,RJ/128/2022-2023/50306 - Construction of Electricity facility,ABC Constructions,14-05-2023,283307
765,Rajasthan,Constituency_57,MP_Name_57,RJ/128/2022-2023/50306 - Construction of Electricity facility,XYZ Builders,23-10-2021,132023
766,Rajasthan,Constituency_57,MP_Name_57,RJ/128/2022-2023/50306 - Construction of Electricity facility,State PWD,30-08-2023,357795
767,Rajasthan,Constituency_57,MP_Name_57,RJ/194/2022-2023/50307 - Construction of Drinking Water facility,BuildWell Pvt Ltd,08-12-2022,132324
768,Rajasthan,Constituency_57,MP_Name_57,RJ/194/2022-2023/50307 - Construction of Drinking Water facility,State PWD,26-02-2021,206361
769,Rajasthan,Constituency_57,MP_Name_57,RJ/947/2023-2024/50308 - Construction of Education facility,Shree Constructions,29-05-2022,249984
770,Rajasthan,Constituency_57,MP_Name_57,RJ/947/2023-2024/50308 - Construction of Education facility,ABC Constructions,07-03-2024,235975
771,Rajasthan,Constituency_57,MP_Name_57,RJ/947/2023-2024/50308 - Construction of Education facility,National Infra Corp,23-07-2024,357613
772,Karnataka,Constituency_58,MP_Name_58,KA/669/2021-2022/50309 - Construction of Roads facility,XYZ Builders,07-11-2021,117820
773,Karnataka,Constituency_58,MP_Name_58,KA/669/2021-2022/50309 - Construction of Roads facility,BuildWell Pvt Ltd,21-10-2024,368448
774,Karnataka,Constituency_58,MP_Name_58,KA/458/2023-2024/50310 - Construction of Roads facility,Shree Constructions,10-06-2024,402916
775,Karnataka,Constituency_58,MP_Name_58,KA/458/2023-2024/50310 - Construction of Roads facility,Rural Works Dept,22-11-2021,139872
776,Karnataka,Constituency_58,MP_Name_58,KA/458/2023-2024/50310 - Construction of Roads facility,National Infra Corp,21-06-2022,96216
777,Karnataka,Constituency_58,MP_Name_58,KA/458/2023-2024/50310 - Construction of Roads facility,National Infra Corp,26-04-2021,410722
778,Karnataka,Constituency_58,MP_Name_58,KA/177/2021-2022/50311 - Construction of Roads facility,State PWD,11-09-2021,277969
779,Karnataka,Constituency_58,MP_Name_58,KA/177/2021-2022/50311 - Construction of Roads facility,Shree Constructions,19-11-2021,50185
780,Karnataka,Constituency_58,MP_Name_58,KA/541/2022-2023/50312 - Construction of Education facility,Rural Works Dept,18-03-2021,464154
781,Karnataka,Constituency_58,MP_Name_58,KA/654/2023-2024/50313 - Construction of Health facility,Global Infra Ltd,29-03-2023,376443
782,Karnataka,Constituency_58,MP_Name_58,KA/654/2023-2024/50313 - Construction of Health facility,Rural Works Dept,08-06-2024,293143
783,Karnataka,Constituency_58,MP_Name_58,KA/365/2022-2023/50314 - Construction of Health facility,ABC Constructions,23-05-2024,472140
784,Karnataka,Constituency_58,MP_Name_58,KA/365/2022-2023/50314 - Construction of Health facility,Shree Constructions,29-03-2022,271669
785,Karnataka,Constituency_58,MP_Name_58,KA/365/2022-2023/50314 - Construction of Health facility,Shree Constructions,28-11-2022,247675
786,Maharashtra,Constituency_59,MP_Name_59,MH/762/2023-2024/50315 - Construction of Education facility,ABC Constructions,22-01-2023,345389
787,Maharashtra,Constituency_59,MP_Name_59,MH/762/2023-2024/50315 - Construction of Education facility,XYZ Builders,09-11-2023,494560
788,Maharashtra,Constituency_59,MP_Name_59,MH/762/2023-2024/50315 - Construction of Education facility,National Infra Corp,15-04-2024,302223
789,Maharashtra,Constituency_59,MP_Name_59,MH/352/2023-2024/50316 - Construction of Drinking Water facility,Rural Works Dept,22-01-2024,294769
790,Maharashtra,Constituency_59,MP_Name_59,MH/352/2023-2024/50316 - Construction of Drinking Water facility,BuildWell Pvt Ltd,05-02-2024,273651
791,Maharashtra,Constituency_59,MP_Name_59,MH/352/2023-2024/50316 - Construction of Drinking Water facility,National Infra Corp,26-09-2021,313998
792,Maharashtra,Constituency_59,MP_Name_59,MH/352/2023-2024/50316 - Construction of Drinking Water facility,BuildWell Pvt Ltd,16-12-2024,432291
793,Maharashtra,Constituency_59,MP_Name_59,MH/785/2021-2022/50317 - Construction of Health facility,Global Infra Ltd,14-08-2023,418362
794,Maharashtra,Constituency_59,MP_Name_59,MH/785/2021-2022/50317 - Construction of Health facility,State PWD,04-01-2024,242565
795,Maharashtra,Constituency_59,MP_Name_59,MH/785/2021-2022/50317 - Construction of Health facility,BuildWell Pvt Ltd,16-01-2022,322022
796,West Bengal,Constituency_60,MP_Name_60,WB/983/2022-2023/50318 - Construction of Sanitation facility,BuildWell Pvt Ltd,09-02-2022,291200
797,West Bengal,Constituency_60,MP_Name_60,WB/614/2021-2022/50319 - Construction of Roads facility,State PWD,13-11-2024,349754
798,West Bengal,Constituency_60,MP_Name_60,WB/614/2021-2022/50319 - Construction of Roads facility,XYZ Builders,23-09-2023,462214
799,West Bengal,Constituency_60,MP_Name_60,WB/614/2021-2022/50319 - Construction of Roads facility,State PWD,29-11-2023,191649
800,West Bengal,Constituency_60,MP_Name_60,WB/108/2022-2023/50320 - Construction of Roads facility,BuildWell Pvt Ltd,23-02-2023,470485
801,West Bengal,Constituency_60,MP_Name_60,WB/108/2022-2023/50320 - Construction of Roads facility,Rural Works Dept,09-06-2022,487101
802,West Bengal,Constituency_60,MP_Name_60,WB/325/2021-2022/50321 - Construction of Electricity facility,Shree Constructions,05-04-2023,109307
803,West Bengal,Constituency_60,MP_Name_60,WB/325/2021-2022/50321 - Construction of Electricity facility,National Infra Corp,30-11-2021,290130
804,West Bengal,Constituency_60,MP_Name_60,WB/325/2021-2022/50321 - Construction of Electricity facility,BuildWell Pvt Ltd,11-10-2022,330251
805,West Bengal,Constituency_60,MP_Name_60,WB/325/2021-2022/50321 - Construction of Electricity facility,Rural Works Dept,19-05-2022,403459
806,West Bengal,Constituency_60,MP_Name_60,WB/321/2021-2022/50322 - Construction of Electricity facility,Rural Works Dept,11-05-2024,252526
807,West Bengal,Constituency_60,MP_Name_60,WB/321/2021-2022/50322 - Construction of Electricity facility,Global Infra Ltd,25-06-2022,109579
808,West Bengal,Constituency_60,MP_Name_60,WB/321/2021-2022/50322 - Construction of Electricity facility,XYZ Builders,20-06-2021,219603
809,West Bengal,Constituency_60,MP_Name_60,WB/321/2021-2022/50322 - Construction of Electricity facility,National Infra Corp,25-01-2023,204187
810,Tamil Nadu,Constituency_61,MP_Name_61,TN/120/2021-2022/50323 - Construction of Sanitation facility,State PWD,25-08-2021,379809
811,Tamil Nadu,Constituency_61,MP_Name_61,TN/120/2021-2022/50323 - Construction of Sanitation facility,Rural Works Dept,27-10-2023,373341
812,Tamil Nadu,Constituency_61,MP_Name_61,TN/941/2023-2024/50324 - Construction of Electricity facility,BuildWell Pvt Ltd,16-03-2021,293137
813,Tamil Nadu,Constituency_61,MP_Name_61,TN/941/2023-2024/50324 - Construction of Electricity facility,ABC Constructions,20-08-2024,376319
814,Tamil Nadu,Constituency_61,MP_Name_61,TN/941/2023-2024/50324 - Construction of Electricity facility,BuildWell Pvt Ltd,15-09-2023,221881
815,Tamil Nadu,Constituency_61,MP_Name_61,TN/662/2022-2023/50325 - Construction of Health facility,XYZ Builders,05-08-2023,214234
816,Tamil Nadu,Constituency_61,MP_Name_61,TN/662/2022-2023/50325 - Construction of Health facility,ABC Constructions,15-12-2022,60061
817,Tamil Nadu,Constituency_61,MP_Name_61,TN/662/2022-2023/50325 - Construction of Health facility,Rural Works Dept,25-12-2024,456217
818,Tamil Nadu,Constituency_61,MP_Name_61,TN/662/2022-2023/50325 - Construction of Health facility,BuildWell Pvt Ltd,27-11-2024,417669
819,Tamil Nadu,Constituency_61,MP_Name_61,TN/313/2023-2024/50326 - Construction of Electricity facility,Shree Constructions,02-04-2022,63043
820,Tamil Nadu,Constituency_61,MP_Name_61,TN/313/2023-2024/50326 - Construction of Electricity facility,Shree Constructions,30-07-2024,369755
821,Tamil Nadu,Constituency_61,MP_Name_61,TN/116/2022-2023/50327 - Construction of Education facility,State PWD,10-09-2023,235693
822,Tamil Nadu,Constituency_61,MP_Name_61,TN/116/2022-2023/50327 - Construction of Education facility,ABC Constructions,12-03-2021,408633
823,Tamil Nadu,Constituency_61,MP_Name_61,TN/116/2022-2023/50327 - Construction of Education facility,National Infra Corp,08-04-2023,444244
824,Tamil Nadu,Constituency_61,MP_Name_61,TN/984/2023-2024/50328 - Construction of Sanitation facility,National Infra Corp,27-03-2023,474466
825,Tamil Nadu,Constituency_61,MP_Name_61,TN/984/2023-2024/50328 - Construction of Sanitation facility,ABC Constructions,11-09-2024,155582
826,Tamil Nadu,Constituency_61,MP_Name_61,TN/164/2021-2022/50329 - Construction of Drinking Water facility,Rural Works Dept,01-05-2022,216192
827,Tamil Nadu,Constituency_61,MP_Name_61,TN/164/2021-2022/50329 - Construction of Drinking Water facility,Shree Constructions,16-05-2022,224295
828,Uttar Pradesh,Constituency_62,MP_Name_62,UP/970/2023-2024/50330 - Construction of Education facility,BuildWell Pvt Ltd,07-04-2021,216698
829,Uttar Pradesh,Constituency_62,MP_Name_62,UP/970/2023-2024/50330 - Construction of Education facility,ABC Constructions,16-05-2024,414846
830,Uttar Pradesh,Constituency_62,MP_Name_62,UP/660/2022-2023/50331 - Construction of Electricity facility,Shree Constructions,19-06-2021,102284
831,Uttar Pradesh,Constituency_62,MP_Name_62,UP/775/2021-2022/50332 - Construction of Sanitation facility,XYZ Builders,04-12-2021,438585
832,Uttar Pradesh,Constituency_62,MP_Name_62,UP/775/2021-2022/50332 - Construction of Sanitation facility,National Infra Corp,11-04-2024,469844
833,Uttar Pradesh,Constituency_62,MP_Name_62,UP/775/2021-2022/50332 - Construction of Sanitation facility,XYZ Builders,31-05-2024,389061
