sr_no,state,constituency,mp_name,work,work_category,recommended_date,recommended_amount
1070,Uttar Pradesh,Constituency_196,MP_Name_196,UP/942/2022-2023/51070 - Construction of Roads facility,Roads,08-07-2023,1307105
1071,Gujarat,Constituency_197,MP_Name_197,GJ/521/2021-2022/51071 - Construction of Electricity facility,Health,07-10-2024,731960
1072,Gujarat,Constituency_197,MP_Name_197,GJ/236/2023-2024/51072 - Construction of Sanitation facility,Drinking Water,28-10-2021,1336943
1073,Gujarat,Constituency_197,MP_Name_197,GJ/522/2023-2024/51073 - Construction of Sanitation facility,Electricity,07-10-2023,1197035
1074,Gujarat,Constituency_197,MP_Name_197,GJ/488/2022-2023/51074 - Construction of Drinking Water facility,Education,15-05-2024,893055
1075,Gujarat,Constituency_197,MP_Name_197,GJ/770/2021-2022/51075 - Construction of Electricity facility,Electricity,23-11-2024,1396568
1076,Maharashtra,Constituency_198,MP_Name_198,MH/806/2023-2024/51076 - Construction of Roads facility,Roads,22-07-2024,1943147
1077,Maharashtra,Constituency_198,MP_Name_198,MH/426/2023-2024/51077 - Construction of Electricity facility,Sanitation,22-07-2021,1992295
1078,Maharashtra,Constituency_198,MP_Name_198,MH/553/2023-2024/51078 - Construction of Health facility,Sanitation,06-11-2021,1964528
1079,Maharashtra,Constituency_198,MP_Name_198,MH/719/2022-2023/51079 - Construction of Electricity facility,Electricity,14-01-2024,569682
1080,Bihar,Constituency_199,MP_Name_199,BR/552/2021-2022/51080 - Construction of Education facility,Drinking Water,28-04-2023,885849
1081,Bihar,Constituency_199,MP_Name_199,BR/699/2021-2022/51081 - Construction of Electricity facility,Sanitation,12-06-2023,1789207
1082,Bihar,Constituency_199,MP_Name_199,BR/967/2023-2024/51082 - Construction of Roads facility,Education,07-02-2024,1778743
1083,Bihar,Constituency_199,MP_Name_199,BR/801/2021-2022/51083 - Construction of Education facility,Electricity,20-02-2024,1730597
1084,Delhi,Constituency_200,MP_Name_200,DL/622/2021-2022/51084 - Construction of Sanitation facility,Education,13-05-2023,1084594
1085,Delhi,Constituency_200,MP_Name_200,DL/952/2021-2022/51085 - Construction of Roads facility,Education,23-11-2023,873405
1086,Delhi,Constituency_200,MP_Name_200,DL/835/2021-2022/51086 - Construction of Education facility,Sanitation,20-07-2021,606193
1087,Delhi,Constituency_200,MP_Name_200,DL/527/2021-2022/51087 - Construction of Health facility,Electricity,24-10-2022,1792337
1088,Delhi,Constituency_200,MP_Name_200,DL/901/2023-2024/51088 - Construction of Drinking Water facility,Drinking Water,02-07-2024,651148
1089,Delhi,Constituency_200,MP_Name_200,DL/166/2021-2022/51089 - Construction of Education facility,Health,28-03-2023,746085
1090,Maharashtra,Constituency_201,MP_Name_201,MH/691/2023-2024/51090 - Construction of Health facility,Electricity,30-03-2022,699319
1091,Maharashtra,Constituency_201,MP_Name_201,MH/853/2023-2024/51091 - Construction of Electricity facility,Health,22-01-2023,910721
1092,Maharashtra,Constituency_201,MP_Name_201,MH/645/2021-2022/51092 - Construction of Roads facility,Education,11-05-2024,1992174
1093,Maharashtra,Constituency_201,MP_Name_201,MH/862/2023-2024/51093 - Construction of Sanitation facility,Electricity,25-05-2022,1338832
1094,Maharashtra,Constituency_201,MP_Name_201,MH/235/2022-2023/51094 - Construction of Education facility,Electricity,30-06-2023,1955510
1095,Delhi,Constituency_202,MP_Name_202,DL/601/2022-2023/51095 - Construction of Health facility,Education,01-06-2023,543690
1096,Delhi,Constituency_202,MP_Name_202,DL/954/2022-2023/51096 - Construction of Sanitation facility,Health,25-06-2021,879148
1097,Delhi,Constituency_202,MP_Name_202,DL/993/2022-2023/51097 - Construction of Education facility,Drinking Water,12-04-2021,1300133
1098,Delhi,Constituency_202,MP_Name_202,DL/519/2023-2024/51098 - Construction of Electricity facility,Roads,29-12-2024,706436
1099,Madhya Pradesh,Constituency_203,MP_Name_203,MP/406/2021-2022/51099 - Construction of Roads facility,Drinking Water,06-04-2022,1429310
1100,Madhya Pradesh,Constituency_203,MP_Name_203,MP/589/2022-2023/51100 - Construction of Electricity facility,Sanitation,22-08-2021,1791498
1101,Madhya Pradesh,Constituency_203,MP_Name_203,MP/678/2021-2022/51101 - Construction of Health facility,Electricity,19-01-2024,532263
1102,Delhi,Constituency_204,MP_Name_204,DL/226/2023-2024/51102 - Construction of Drinking Water facility,Sanitation,17-10-2021,1945253
1103,Delhi,Constituency_204,MP_Name_204,DL/824/2023-2024/51103 - Construction of Drinking Water facility,Health,16-12-2023,1194897
1104,Delhi,Constituency_204,MP_Name_204,DL/105/2021-2022/51104 - Construction of Education facility,Electricity,23-02-2023,981522
1105,Gujarat,Constituency_205,MP_Name_205,GJ/652/2023-2024/51105 - Construction of Drinking Water facility,Sanitation,27-10-2021,1054565
1106,Gujarat,Constituency_205,MP_Name_205,GJ/721/2021-2022/51106 - Construction of Sanitation facility,Education,03-06-2024,629051
1107,Gujarat,Constituency_205,MP_Name_205,GJ/369/2022-2023/51107 - Construction of Drinking Water facility,Sanitation,14-10-2024,1396773
1108,Gujarat,Constituency_205,MP_Name_205,GJ/913/2021-2022/51108 - Construction of Electricity facility,Health,13-11-2022,1462055
1109,Gujarat,Constituency_205,MP_Name_205,GJ/965/2023-2024/51109 - Construction of Health facility,Health,16-01-2022,1318832
1110,Gujarat,Constituency_205,MP_Name_205,GJ/626/2021-2022/51110 - Construction of Drinking Water facility,Drinking Water,26-04-2021,1520876
1111,Maharashtra,Constituency_206,MP_Name_206,MH/541/2021-2022/51111 - Construction of Electricity facility,Health,31-01-2023,1146324
1112,Maharashtra,Constituency_206,MP_Name_206,MH/228/2023-2024/51112 - Construction of Health facility,Health,08-09-2021,1608132
1113,Maharashtra,Constituency_206,MP_Name_206,MH/908/2021-2022/51113 - Construction of Education facility,Education,10-08-2022,1979944
1114,Maharashtra,Constituency_206,MP_Name_206,MH/431/2022-2023/51114 - Construction of Electricity facility,Education,17-10-2024,1531379
1115,Rajasthan,Constituency_207,MP_Name_207,RJ/938/2021-2022/51115 - Construction of Education facility,Education,03-08-2021,674423
1116,Rajasthan,Constituency_207,MP_Name_207,RJ/858/2022-2023/51116 - Construction of Education facility,Drinking Water,29-12-2022,1723403
1117,Rajasthan,Constituency_207,MP_Name_207,RJ/223/2023-2024/51117 - Construction of Health facility,Electricity,24-05-2022,715433
1118,Karnataka,Constituency_208,MP_Name_208,KA/902/2022-2023/51118 - Construction of Electricity facility,Education,01-10-2023,507564
1119,Karnataka,Constituency_208,MP_Name_208,KA/294/2022-2023/51119 - Construction of Sanitation facility,Electricity,20-11-2023,942870
1120,Karnataka,Constituency_208,MP_Name_208,KA/818/2023-2024/51120 - Construction of Education facility,Education,04-07-2024,980249
1121,Karnataka,Constituency_208,MP_Name_208,KA/813/2023-2024/51121 - Construction of Electricity facility,Drinking Water,19-04-2024,1124496
1122,Karnataka,Constituency_208,MP_Name_208,KA/358/2023-2024/51122 - Construction of Electricity facility,Sanitation,12-10-2022,984430
1123,Gujarat,Constituency_209,MP_Name_209,GJ/543/2023-2024/51123 - Construction of Sanitation facility,Sanitation,19-10-2024,1225878
1124,Gujarat,Constituency_209,MP_Name_209,GJ/106/2021-2022/51124 - Construction of Education facility,Health,19-01-2021,1786092
1125,Gujarat,Constituency_209,MP_Name_209,GJ/405/2023-2024/51125 - Construction of Drinking Water facility,Drinking Water,26-08-2021,691729
1126,Gujarat,Constituency_209,MP_Name_209,GJ/735/2021-2022/51126 - Construction of Sanitation facility,Health,02-02-2022,1878264
1127,Gujarat,Constituency_209,MP_Name_209,GJ/787/2023-2024/51127 - Construction of Sanitation facility,Education,04-03-2022,769722
1128,Gujarat,Constituency_209,MP_Name_209,GJ/138/2022-2023/51128 - Construction of Roads facility,Health,29-09-2021,726007
1129,Gujarat,Constituency_210,MP_Name_210,GJ/754/2023-2024/51129 - Construction of Drinking Water facility,Roads,16-06-2024,978023
1130,Gujarat,Constituency_210,MP_Name_210,GJ/970/2022-2023/51130 - Construction of Health facility,Health,15-12-2024,871003
1131,Gujarat,Constituency_210,MP_Name_210,GJ/572/2023-2024/51131 - Construction of Education facility,Education,06-10-2023,1157646
1132,Gujarat,Constituency_210,MP_Name_210,GJ/221/2022-2023/51132 - Construction of Sanitation facility,Health,08-10-2021,1123879
1133,Gujarat,Constituency_210,MP_Name_210,GJ/665/2022-2023/51133 - Construction of Education facility,Health,26-12-2023,1051487
1134,Gujarat,Constituency_210,MP_Name_210,GJ/411/2021-2022/51134 - Construction of Health facility,Sanitation,04-01-2023,1196763
1135,Gujarat,Constituency_210,MP_Name_210,GJ/201/2023-2024/51135 - Construction of Electricity facility,Electricity,15-08-2024,1557097
1136,Maharashtra,Constituency_211,MP_Name_211,MH/333/2021-2022/51136 - Construction of Roads facility,Education,25-10-2023,1206851
1137,Maharashtra,Constituency_211,MP_Name_211,MH/971/2021-2022/51137 - Construction of Roads facility,Education,16-12-2023,1428976
1138,Maharashtra,Constituency_211,MP_Name_211,MH/632/2023-2024/51138 - Construction of Drinking Water facility,Electricity,15-12-2021,1869416
1139,Maharashtra,Constituency_211,MP_Name_211,MH/631/2023-2024/51139 - Construction of Roads facility,Sanitation,11-11-2024,1243520
1140,Maharashtra,Constituency_211,MP_Name_211,MH/653/2023-2024/51140 - Construction of Education facility,Roads,03-02-2023,1617623
1141,Maharashtra,Constituency_211,MP_Name_211,MH/919/2022-2023/51141 - Construction of Electricity facility,Drinking Water,29-06-2022,1673926
1142,Maharashtra,Constituency_211,MP_Name_211,MH/342/2022-2023/51142 - Construction of Sanitation facility,Electricity,29-11-2023,1031749
1143,Maharashtra,Constituency_211,MP_Name_211,MH/690/2023-2024/51143 - Construction of Sanitation facility,Drinking Water,02-01-2024,752347
1144,Bihar,Constituency_212,MP_Name_212,BR/372/2021-2022/51144 - Construction of Electricity facility,Health,08-07-2022,1612872
1145,Bihar,Constituency_212,MP_Name_212,BR/319/2022-2023/51145 - Construction of Health facility,Sanitation,08-06-2022,1008690
1146,Bihar,Constituency_212,MP_Name_212,BR/166/2021-2022/51146 - Construction of Electricity facility,Sanitation,10-08-2022,953251
1147,Bihar,Constituency_212,MP_Name_212,BR/881/2021-2022/51147 - Construction of Health facility,Electricity,13-08-2022,1839008
1148,Madhya Pradesh,Constituency_213,MP_Name_213,MP/664/2022-2023/51148 - Construction of Health facility,Drinking Water,13-02-2024,598620
1149,Madhya Pradesh,Constituency_213,MP_Name_213,MP/497/2023-2024/51149 - Construction of Health facility,Roads,23-10-2022,548029
1150,Madhya Pradesh,Constituency_213,MP_Name_213,MP/361/2021-2022/51150 - Construction of Roads facility,Roads,17-12-2022,1568305
1151,Madhya Pradesh,Constituency_213,MP_Name_213,MP/877/2022-2023/51151 - Construction of Electricity facility,Roads,15-12-2022,1888494
1152,Madhya Pradesh,Constituency_213,MP_Name_213,MP/164/2021-2022/51152 - Construction of Health facility,Education,15-02-2023,1754670
1153,Madhya Pradesh,Constituency_213,MP_Name_213,MP/246/2023-2024/51153 - Construction of Roads facility,Roads,21-04-2023,1606266
1154,Bihar,Constituency_214,MP_Name_214,BR/686/2023-2024/51154 - Construction of Drinking Water facility,Sanitation,06-08-2021,1613330
1155,Bihar,Constituency_214,MP_Name_214,BR/572/2022-2023/51155 - Construction of Sanitation facility,Drinking Water,14-12-2024,1929311
1156,Bihar,Constituency_214,MP_Name_214,BR/813/2023-2024/51156 - Construction of Roads facility,Sanitation,17-12-2022,641295
1157,Bihar,Constituency_214,MP_Name_214,BR/300/2022-2023/51157 - Construction of Health facility,Drinking Water,25-02-2024,700518
1158,Bihar,Constituency_214,MP_Name_214,BR/855/2022-2023/51158 - Construction of Education facility,Drinking Water,20-12-2021,1796161
1159,Bihar,Constituency_214,MP_Name_214,BR/324/2022-2023/51159 - Construction of Sanitation facility,Electricity,15-02-2024,1773804
1160,Bihar,Constituency_214,MP_Name_214,BR/885/2021-2022/51160 - Construction of Sanitation facility,Electricity,05-03-2023,1935947
1161,Uttar Pradesh,Constituency_215,MP_Name_215,UP/777/2023-2024/51161 - Construction of Health facility,Education,07-04-2024,1350175
1162,Uttar Pradesh,Constituency_215,MP_Name_215,UP/612/2023-2024/51162 - Construction of Education facility,Roads,15-03-2024,740481
1163,Uttar Pradesh,Constituency_215,MP_Name_215,UP/290/2022-2023/51163 - Construction of Education facility,Roads,31-12-2022,1815485
1164,Uttar Pradesh,Constituency_215,MP_Name_215,UP/206/2023-2024/51164 - Construction of Health facility,Roads,28-12-2024,1545919
1165,Uttar Pradesh,Constituency_215,MP_Name_215,UP/840/2023-2024/51165 - Construction of Roads facility,Education,28-03-2024,876182
1166,Uttar Pradesh,Constituency_215,MP_Name_215,UP/619/2022-2023/51166 - Construction of Sanitation facility,Sanitation,25-07-2021,908558
1167,Uttar Pradesh,Constituency_215,MP_Name_215,UP/321/2023-2024/51167 - Construction of Sanitation facility,Drinking Water,16-02-2023,1491461
1168,Uttar Pradesh,Constituency_215,MP_Name_215,UP/783/2021-2022/51168 - Construction of Health facility,Roads,16-08-2024,1994470
1169,Bihar,Constituency_216,MP_Name_216,BR/965/2022-2023/51169 - Construction of Electricity facility,Sanitation,29-04-2021,694461
1170,Bihar,Constituency_216,MP_Name_216,BR/941/2022-2023/51170 - Construction of Drinking Water facility,Roads,30-08-2023,1168811
1171,Bihar,Constituency_216,MP_Name_216,BR/850/2023-2024/51171 - Construction of Electricity facility,Electricity,31-03-2022,925207
1172,Uttar Pradesh,Constituency_217,MP_Name_217,UP/435/2021-2022/51172 - Construction of Education facility,Sanitation,16-12-2022,673740
1173,Uttar Pradesh,Constituency_217,MP_Name_217,UP/751/2021-2022/51173 - Construction of Electricity facility,Roads,13-09-2022,1775206
1174,Uttar Pradesh,Constituency_217,MP_Name_217,UP/730/2023-2024/51174 - Construction of Education facility,Drinking Water,04-09-2022,958332
1175,Uttar Pradesh,Constituency_217,MP_Name_217,UP/836/2023-2024/51175 - Construction of Sanitation facility,Sanitation,15-06-2022,1223000
1176,Gujarat,Constituency_218,MP_Name_218,GJ/547/2023-2024/51176 - Construction of Drinking Water facility,Education,16-04-2024,1286792
1177,Gujarat,Constituency_218,MP_Name_218,GJ/855/2022-2023/51177 - Construction of Sanitation facility,Electricity,16-01-2024,1167557
1178,Gujarat,Constituency_218,MP_Name_218,GJ/306/2022-2023/51178 - Construction of Electricity facility,Health,13-06-2021,1040870
1179,Gujarat,Constituency_218,MP_Name_218,GJ/432/2022-2023/51179 - Construction of Sanitation facility,Sanitation,18-05-2023,1063014
1180,West Bengal,Constituency_219,MP_Name_219,WB/424/2022-2023/51180 - Construction of Electricity facility,Electricity,26-02-2022,1367501
1181,West Bengal,Constituency_219,MP_Name_219,WB/647/2022-2023/51181 - Construction of Health facility,Electricity,13-02-2023,718084
1182,West Bengal,Constituency_219,MP_Name_219,WB/465/2021-2022/51182 - Construction of Drinking Water facility,Drinking Water,01-01-2022,1964055
1183,West Bengal,Constituency_219,MP_Name_219,WB/462/2021-2022/51183 - Construction of Roads facility,Sanitation,30-11-2023,1355467
1184,West Bengal,Constituency_219,MP_Name_219,WB/353/2021-2022/51184 - Construction of Drinking Water facility,Drinking Water,30-08-2023,1376768
1185,West Bengal,Constituency_219,MP_Name_219,WB/849/2021-2022/51185 - Construction of Education facility,Drinking Water,04-07-2021,629138
1186,West Bengal,Constituency_219,MP_Name_219,WB/771/2021-2022/51186 - Construction of Sanitation facility,Electricity,17-07-2022,1032988
1187,Tamil Nadu,Constituency_220,MP_Name_220,TN/739/2021-2022/51187 - Construction of Roads facility,Health,29-11-2024,993658
1188,Tamil Nadu,Constituency_220,MP_Name_220,TN/198/2021-2022/51188 - Construction of Sanitation facility,Education,11-02-2024,1016659
1189,Tamil Nadu,Constituency_220,MP_Name_220,TN/377/2022-2023/51189 - Construction of Sanitation facility,Sanitation,21-06-2021,1579426
1190,Tamil Nadu,Constituency_220,MP_Name_220,TN/386/2021-2022/51190 - Construction of Health facility,Health,15-08-2024,546456
1191,Tamil Nadu,Constituency_220,MP_Name_220,TN/408/2021-2022/51191 - Construction of Health facility,Health,27-08-2021,1025632
1192,Tamil Nadu,Constituency_220,MP_Name_220,TN/208/2021-2022/51192 - Construction of Health facility,Education,12-11-2024,581278
1193,Maharashtra,Constituency_221,MP_Name_221,MH/810/2023-2024/51193 - Construction of Sanitation facility,Sanitation,10-04-2021,835706
1194,Maharashtra,Constituency_221,MP_Name_221,MH/610/2023-2024/51194 - Construction of Electricity facility,Electricity,27-06-2023,1152702
1195,Maharashtra,Constituency_221,MP_Name_221,MH/316/2021-2022/51195 - Construction of Roads facility,Sanitation,22-04-2022,858689
1196,Maharashtra,Constituency_221,MP_Name_221,MH/805/2023-2024/51196 - Construction of Education facility,Electricity,12-08-2022,1790840
1197,Maharashtra,Constituency_221,MP_Name_221,MH/886/2022-2023/51197 - Construction of Electricity facility,Education,01-02-2024,592448
1198,Maharashtra,Constituency_221,MP_Name_221,MH/463/2022-2023/51198 - Construction of Sanitation facility,Roads,29-10-2021,1962721
1199,Maharashtra,Constituency_222,MP_Name_222,MH/581/2021-2022/51199 - Construction of Health facility,Roads,27-05-2021,1139311
1200,Maharashtra,Constituency_222,MP_Name_222,MH/572/2023-2024/51200 - Construction of Sanitation facility,Sanitation,04-04-2021,1235223
1201,Maharashtra,Constituency_222,MP_Name_222,MH/615/2022-2023/51201 - Construction of Education facility,Sanitation,05-09-2022,1943076
1202,Maharashtra,Constituency_222,MP_Name_222,MH/989/2021-2022/51202 - Construction of Drinking Water facility,Drinking Water,26-02-2024,1272355
1203,Madhya Pradesh,Constituency_223,MP_Name_223,MP/794/2021-2022/51203 - Construction of Drinking Water facility,Drinking Water,28-09-2021,1184161
1204,Madhya Pradesh,Constituency_223,MP_Name_223,MP/982/2022-2023/51204 - Construction of Education facility,Sanitation,18-09-2022,1980809
1205,Madhya Pradesh,Constituency_223,MP_Name_223,MP/169/2022-2023/51205 - Construction of Roads facility,Drinking Water,24-06-2024,1222917
1206,Madhya Pradesh,Constituency_223,MP_Name_223,MP/361/2021-2022/51206 - Construction of Education facility,Electricity,19-08-2022,696595
1207,Madhya Pradesh,Constituency_223,MP_Name_223,MP/125/2021-2022/51207 - Construction of Sanitation facility,Sanitation,03-08-2022,1738486
1208,Madhya Pradesh,Constituency_223,MP_Name_223,MP/361/2023-2024/51208 - Construction of Sanitation facility,Drinking Water,08-10-2021,1433699
1209,Uttar Pradesh,Constituency_224,MP_Name_224,UP/601/2023-2024/51209 - Construction of Roads facility,Electricity,02-01-2023,726967
1210,Uttar Pradesh,Constituency_224,MP_Name_224,UP/450/2022-2023/51210 - Construction of Electricity facility,Electricity,12-11-2024,1398436
1211,Uttar Pradesh,Constituency_224,MP_Name_224,UP/973/2021-2022/51211 - Construction of Sanitation facility,Roads,10-12-2023,760792
1212,Gujarat,Constituency_225,MP_Name_225,GJ/211/2021-2022/51212 - Construction of Electricity facility,Roads,01-08-2021,1174578
1213,Gujarat,Constituency_225,MP_Name_225,GJ/644/2023-2024/51213 - Construction of Education facility,Roads,19-07-2021,1049328
1214,Gujarat,Constituency_225,MP_Name_225,GJ/195/2021-2022/51214 - Construction of Sanitation facility,Health,06-05-2021,1786610
1215,Gujarat,Constituency_225,MP_Name_225,GJ/625/2022-2023/51215 - Construction of Drinking Water facility,Roads,02-01-2024,1960497
1216,Gujarat,Constituency_225,MP_Name_225,GJ/748/2021-2022/51216 - Construction of Electricity facility,Roads,08-12-2022,1635535
1217,Gujarat,Constituency_225,MP_Name_225,GJ/737/2023-2024/51217 - Construction of Sanitation facility,Sanitation,14-07-2022,896488
1218,Rajasthan,Constituency_226,MP_Name_226,RJ/695/2022-2023/51218 - Construction of Roads facility,Education,18-07-2024,564625
1219,Rajasthan,Constituency_226,MP_Name_226,RJ/270/2021-2022/51219 - Construction of Education facility,Sanitation,20-07-2024,1689678
1220,Rajasthan,Constituency_226,MP_Name_226,RJ/849/2021-2022/51220 - Construction of Health facility,Sanitation,15-08-2022,725915
1221,Rajasthan,Constituency_226,MP_Name_226,RJ/779/2023-2024/51221 - Construction of Electricity facility,Health,22-07-2023,959206
1222,Rajasthan,Constituency_226,MP_Name_226,RJ/901/2023-2024/51222 - Construction of Drinking Water facility,Roads,31-01-2022,563494
1223,Rajasthan,Constituency_226,MP_Name_226,RJ/328/2021-2022/51223 - Construction of Health facility,Drinking Water,25-01-2023,760759
1224,Rajasthan,Constituency_226,MP_Name_226,RJ/936/2021-2022/51224 - Construction of Education facility,Health,15-07-2022,1046841
1225,Rajasthan,Constituency_226,MP_Name_226,RJ/358/2023-2024/51225 - Construction of Drinking Water facility,Drinking Water,25-04-2022,905469
1226,West Bengal,Constituency_227,MP_Name_227,WB/572/2023-2024/51226 - Construction of Roads facility,Electricity,16-12-2023,1205784
1227,West Bengal,Constituency_227,MP_Name_227,WB/654/2021-2022/51227 - Construction of Electricity facility,Education,23-03-2022,1661023
1228,West Bengal,Constituency_227,MP_Name_227,WB/556/2021-2022/51228 - Construction of Roads facility,Health,30-05-2023,1491398
1229,West Bengal,Constituency_227,MP_Name_227,WB/374/2022-2023/51229 - Construction of Electricity facility,Education,23-04-2023,689525
1230,West Bengal,Constituency_227,MP_Name_227,WB/611/2023-2024/51230 - Construction of Electricity facility,Health,18-10-2021,1218569
1231,West Bengal,Constituency_227,MP_Name_227,WB/921/2023-2024/51231 - Construction of Sanitation facility,Health,27-03-2023,622732
1232,West Bengal,Constituency_227,MP_Name_227,WB/728/2021-2022/51232 - Construction of Drinking Water facility,Electricity,22-07-2023,1420229
1233,Maharashtra,Constituency_228,MP_Name_228,MH/840/2021-2022/51233 - Construction of Drinking Water facility,Roads,16-04-2021,1958904
1234,Maharashtra,Constituency_228,MP_Name_228,MH/807/2022-2023/51234 - Construction of Drinking Water facility,Electricity,15-07-2021,1568325
1235,Maharashtra,Constituency_228,MP_Name_228,MH/875/2023-2024/51235 - Construction of Sanitation facility,Education,17-08-2021,568840
1236,Maharashtra,Constituency_228,MP_Name_228,MH/738/2021-2022/51236 - Construction of Electricity facility,Roads,03-04-2024,1844528
1237,Maharashtra,Constituency_228,MP_Name_228,MH/139/2021-2022/51237 - Construction of Education facility,Education,12-02-2022,1811447
1238,Maharashtra,Constituency_228,MP_Name_228,MH/602/2021-2022/51238 - Construction of Education facility,Sanitation,02-01-2024,1948010
1239,West Bengal,Constituency_229,MP_Name_229,WB/361/2022-2023/51239 - Construction of Sanitation facility,Electricity,13-03-2022,707128
1240,West Bengal,Constituency_229,MP_Name_229,WB/712/2023-2024/51240 - Construction of Electricity facility,Drinking Water,09-10-2024,902622
1241,West Bengal,Constituency_229,MP_Name_229,WB/179/2023-2024/51241 - Construction of Roads facility,Education,03-09-2024,1809619
1242,Delhi,Constituency_230,MP_Name_230,DL/733/2021-2022/51242 - Construction of Sanitation facility,Roads,08-03-2024,504439
1243,Delhi,Constituency_230,MP_Name_230,DL/489/2023-2024/51243 - Construction of Electricity facility,Roads,15-02-2021,1211701
1244,Delhi,Constituency_230,MP_Name_230,DL/735/2022-2023/51244 - Construction of Health facility,Roads,12-09-2023,668067
1245,Delhi,Constituency_230,MP_Name_230,DL/654/2023-2024/51245 - Construction of Electricity facility,Sanitation,21-08-2023,1655985
1246,Delhi,Constituency_230,MP_Name_230,DL/718/2022-2023/51246 - Construction of Health facility,Electricity,03-08-2022,1148931
1247,Delhi,Constituency_230,MP_Name_230,DL/202/2021-2022/51247 - Construction of Electricity facility,Roads,11-08-2023,1507624
1248,Delhi,Constituency_230,MP_Name_230,DL/669/2021-2022/51248 - Construction of Education facility,Sanitation,12-10-2021,873132
1249,Delhi,Constituency_231,MP_Name_231,DL/649/2021-2022/51249 - Construction of Drinking Water facility,Electricity,25-11-2022,1889353
1250,Delhi,Constituency_231,MP_Name_231,DL/599/2022-2023/51250 - Construction of Drinking Water facility,Health,24-08-2021,1596901
1251,Delhi,Constituency_231,MP_Name_231,DL/622/2022-2023/51251 - Construction of Roads facility,Drinking Water,27-08-2022,754738
1252,Delhi,Constituency_231,MP_Name_231,DL/618/2021-2022/51252 - Construction of Health facility,Roads,06-02-2024,986513
1253,Delhi,Constituency_231,MP_Name_231,DL/526/2022-2023/51253 - Construction of Education facility,Electricity,14-03-2022,993557
1254,Delhi,Constituency_231,MP_Name_231,DL/572/2022-2023/51254 - Construction of Roads facility,Drinking Water,25-05-2021,1503542
1255,Tamil Nadu,Constituency_232,MP_Name_232,TN/225/2023-2024/51255 - Construction of Health facility,Electricity,15-04-2021,869575
1256,Tamil Nadu,Constituency_232,MP_Name_232,TN/754/2021-2022/51256 - Construction of Sanitation facility,Education,18-02-2022,506209
1257,Tamil Nadu,Constituency_232,MP_Name_232,TN/939/2022-2023/51257 - Construction of Roads facility,Roads,16-06-2023,1206740
1258,Tamil Nadu,Constituency_232,MP_Name_232,TN/806/2022-2023/51258 - Construction of Sanitation facility,Roads,02-12-2021,636907
1259,Tamil Nadu,Constituency_232,MP_Name_232,TN/541/2023-2024/51259 - Construction of Sanitation facility,Drinking Water,10-01-2021,860507
1260,Tamil Nadu,Constituency_232,MP_Name_232,TN/878/2022-2023/51260 - Construction of Health facility,Education,30-04-2024,641807
1261,Tamil Nadu,Constituency_232,MP_Name_232,TN/711/2023-2024/51261 - Construction of Education facility,Sanitation,24-04-2021,1627749
1262,Tamil Nadu,Constituency_232,MP_Name_232,TN/383/2023-2024/51262 - Construction of Drinking Water facility,Electricity,30-08-2024,1493682
1263,Karnataka,Constituency_233,MP_Name_233,KA/999/2022-2023/51263 - Construction of Sanitation facility,Health,11-12-2023,1626650
1264,Karnataka,Constituency_233,MP_Name_233,KA/388/2021-2022/51264 - Construction of Education facility,Electricity,04-07-2023,587067
1265,Karnataka,Constituency_233,MP_Name_233,KA/679/2022-2023/51265 - Construction of Electricity facility,Roads,22-03-2023,1141452
1266,Karnataka,Constituency_233,MP_Name_233,KA/408/2022-2023/51266 - Construction of Drinking Water facility,Education,23-12-2022,760659
1267,Karnataka,Constituency_233,MP_Name_233,KA/352/2022-2023/51267 - Construction of Health facility,Electricity,15-04-2021,1862686
1268,Karnataka,Constituency_233,MP_Name_233,KA/892/2021-2022/51268 - Construction of Drinking Water facility,Drinking Water,11-05-2022,1216963
1269,Bihar,Constituency_234,MP_Name_234,BR/543/2021-2022/51269 - Construction of Roads facility,Sanitation,08-02-2024,994098
1270,Bihar,Constituency_234,MP_Name_234,BR/978/2023-2024/51270 - Construction of Education facility,Drinking Water,06-01-2024,1212071
1271,Bihar,Constituency_234,MP_Name_234,BR/641/2023-2024/51271 - Construction of Sanitation facility,Education,23-10-2021,1542677
1272,Bihar,Constituency_234,MP_Name_234,BR/420/2023-2024/51272 - Construction of Sanitation facility,Roads,03-01-2023,1592614
1273,Bihar,Constituency_234,MP_Name_234,BR/397/2022-2023/51273 - Construction of Roads facility,Electricity,13-04-2022,1281614
1274,Bihar,Constituency_234,MP_Name_234,BR/349/2022-2023/51274 - Construction of Drinking Water facility,Drinking Water,29-07-2021,1933889
1275,Bihar,Constituency_234,MP_Name_234,BR/552/2023-2024/51275 - Construction of Electricity facility,Education,14-09-2023,762426
1276,Madhya Pradesh,Constituency_235,MP_Name_235,MP/520/2022-2023/51276 - Construction of Roads facility,Health,01-07-2023,1114809
1277,Madhya Pradesh,Constituency_235,MP_Name_235,MP/533/2021-2022/51277 - Construction of Electricity facility,Sanitation,18-06-2023,1835248
1278,Madhya Pradesh,Constituency_235,MP_Name_235,MP/123/2022-2023/51278 - Construction of Education facility,Education,31-01-2023,1380651
1279,Madhya Pradesh,Constituency_235,MP_Name_235,MP/912/2023-2024/51279 - Construction of Education facility,Education,11-06-2023,1643495
1280,Madhya Pradesh,Constituency_235,MP_Name_235,MP/631/2022-2023/51280 - Construction of Sanitation facility,Health,19-09-2024,1669710
